mission,filter,tile_id,path,file_format,naxis1,naxis2,pixscale_mas,ra_min,ra_max,dec_min,dec_max,corners_ra,corners_dec,coverage_mask_path,n_pix_total,n_pix_observed,n_pix_after_erosion
Euclid,NIR-Y,TILE101545698,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101545698-C775DA_20250808T112238.383422Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.2241100296283,150.50771552349886,2.3583541867125977,2.6416583005861387,"[150.5076849166242, 150.22414064250538, 150.2241100296283, 150.50771552349886]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101545698.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101545699,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101545699-7C5E5A_20250808T100505.295627Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4743029193283,150.75790841319886,2.3583541867125977,2.6416583005861387,"[150.75787780632422, 150.47433353220538, 150.4743029193283, 150.75790841319886]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101545699.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101545700,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101545700-3AD510_20250515T213918.962968Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.7244958089283,151.00810130279888,2.3583541867125977,2.6416583005861387,"[151.00807069592423, 150.7245264218054, 150.7244958089283, 151.00810130279888]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101545700.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101545701,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101545701-A70DF_20250515T182837.889603Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.9746886986283,151.25829419249888,2.3583541867125977,2.6416583005861387,"[151.25826358562423, 150.9747193115054, 150.9746886986283, 151.25829419249888]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101545701.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547133,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547133-CF525A_20250515T202552.834171Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.2503417039311,149.53400700433218,2.608353421094355,2.8916575349210403,"[149.5339733255418, 149.25037538932636, 149.2503417039311, 149.53400700433218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547133.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547134,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547134-507754_20250807T202112.158601Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.5005798752311,149.78424517563218,2.608353421094355,2.8916575349210403,"[149.7842114968418, 149.50061356062636, 149.5005798752311, 149.78424517563218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547134.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547135,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547135-2C2475_20250808T101907.585376Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.7508180465311,150.03448334693218,2.608353421094355,2.8916575349210403,"[150.0344496681418, 149.75085173192636, 149.7508180465311, 150.03448334693218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547135.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547136,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547136-8290C5_20250808T123710.342315Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.0010562178311,150.28472151823217,2.608353421094355,2.8916575349210403,"[150.2846878394418, 150.00108990322636, 150.0010562178311, 150.28472151823217]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547136.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547137,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547137-5E3113_20250808T080314.351213Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.25129438913112,150.5349596895322,2.608353421094355,2.8916575349210403,"[150.53492601074183, 150.25132807452638, 150.25129438913112, 150.5349596895322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547137.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547138,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547138-9E5795_20250809T152319.941195Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.50153256043112,150.7851978608322,2.608353421094355,2.8916575349210403,"[150.78516418204183, 150.50156624582638, 150.50153256043112, 150.7851978608322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547138.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547139,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547139-83C504_20250515T213154.855453Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.7517707317311,151.0354360321322,2.608353421094355,2.8916575349210403,"[151.03540235334182, 150.75180441712638, 150.7517707317311, 151.0354360321322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547139.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101547140,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101547140-59766D_20250515T185700.490034Z_00.00.fits,single_hdu,10200,10200,100.000000000008,151.0020089030311,151.2856742034322,2.608353421094355,2.8916575349210403,"[151.28564052464182, 151.00204258842638, 151.0020089030311, 151.2856742034322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101547140.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548572,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548572-671EBB_20250515T185031.801983Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.28019730548436,149.5639278405828,2.8583526551717044,3.1416567689183865,"[149.56389108666178, 149.28023406661336, 149.28019730548436, 149.5639278405828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548572.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548573,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548573-80C729_20250515T212817.729015Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.53048554078438,149.81421607588283,2.8583526551717044,3.1416567689183865,"[149.8141793219618, 149.53052230191338, 149.53048554078438, 149.81421607588283]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548573.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548574,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548574-D45100_20250807T205947.564739Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.78077377618436,150.0645043112828,2.8583526551717044,3.1416567689183865,"[150.06446755736178, 149.78081053731336, 149.78077377618436, 150.0645043112828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548574.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548575,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548575-BC0FC7_20250515T230847.548744Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.03106201148438,150.31479254658282,2.8583526551717044,3.1416567689183865,"[150.3147557926618, 150.03109877261338, 150.03106201148438, 150.31479254658282]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548575.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548576,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548576-361141_20250516T002123.097154Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.28135024678437,150.5650807818828,2.8583526551717044,3.1416567689183865,"[150.5650440279618, 150.28138700791337, 150.28135024678437, 150.5650807818828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548576.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548577,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548577-57CFE0_20250515T200507.955524Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.53163848208436,150.8153690171828,2.8583526551717044,3.1416567689183865,"[150.81533226326178, 150.53167524321336, 150.53163848208436, 150.8153690171828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548577.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101548578,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101548578-352460_20250515T190757.210408Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.78192671738438,151.06565725248282,2.8583526551717044,3.1416567689183865,"[151.0656204985618, 150.78196347851338, 150.78192671738438, 151.06565725248282]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101548578.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101550012,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101550012-6AD6B4_20250515T202632.840094Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.5632512114724,149.84705241566584,3.108351888915243,3.3916560025487295,"[149.84701258310378, 149.56329105184616, 149.5632512114724, 149.84705241566584]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101550012.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101550013,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101550013-D4F00C_20250515T201447.083161Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.8135942979724,150.09739550216585,3.108351888915243,3.3916560025487295,"[150.0973556696038, 149.81363413834617, 149.8135942979724, 150.09739550216585]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101550013.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101550014,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101550014-6497CB_20250515T184526.741038Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.0639373844724,150.34773858866586,3.108351888915243,3.3916560025487295,"[150.3476987561038, 150.06397722484618, 150.0639373844724, 150.34773858866586]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101550014.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101538497,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101538497-FB8523_20250515T194329.895257Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.881141462701,150.16452916478013,1.1083580112619618,1.391662124873849,"[150.16451387955027, 149.8811567509285, 149.881141462701, 150.16452916478013]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101538497.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101538498,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101538498-3AEA9E_20250516T071242.624599Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.131179544701,150.41456724678014,1.1083580112619618,1.391662124873849,"[150.41455196155027, 150.13119483292851, 150.131179544701, 150.41456724678014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101538498.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101538499,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101538499-74CBCB_20250516T204947.890647Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.38121762670102,150.66460532878014,1.1083580112619618,1.391662124873849,"[150.66459004355028, 150.38123291492852, 150.38121762670102, 150.66460532878014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101538499.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101538500,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101538500-549A59_20250515T185058.597233Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.63125570870102,150.91464341078014,1.1083580112619618,1.391662124873849,"[150.91462812555028, 150.63127099692852, 150.63125570870102, 150.91464341078014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101538500.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539933,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539933-6454CE_20250515T182613.631794Z_00.00.fits,single_hdu,10200,10200,100.000000000008,148.8937422891215,149.1771627321495,1.3583572467269085,1.6416613604571544,"[149.17714438667153, 148.89376063819728, 148.8937422891215, 149.1771627321495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539933.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539934,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539934-5A3137_20250515T222129.264831Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.14380179652147,149.42722223954948,1.3583572467269085,1.6416613604571544,"[149.4272038940715, 149.14382014559726, 149.14380179652147, 149.42722223954948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539934.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539935,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539935-D15D53_20250516T024717.833576Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.39386130392148,149.6772817469495,1.3583572467269085,1.6416613604571544,"[149.67726340147152, 149.39387965299727, 149.39386130392148, 149.6772817469495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539935.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539936,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539936-6DEB41_20250516T154711.016648Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6439208113215,149.9273412543495,1.3583572467269085,1.6416613604571544,"[149.92732290887153, 149.64393916039728, 149.6439208113215, 149.9273412543495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539936.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539937,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539937-5C4B58_20250517T214637.369094Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.89398031872147,150.17740076174948,1.3583572467269085,1.6416613604571544,"[150.1773824162715, 149.89399866779726, 149.89398031872147, 150.17740076174948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539937.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539938,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539938-1DB61F_20250516T220423.791826Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.14403982612149,150.4274602691495,1.3583572467269085,1.6416613604571544,"[150.42744192367152, 150.14405817519727, 150.14403982612149, 150.4274602691495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539938.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539939,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539939-94CE75_20250516T203147.601131Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.39409933352147,150.67751977654947,1.3583572467269085,1.6416613604571544,"[150.6775014310715, 150.39411768259725, 150.39409933352147, 150.67751977654947]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539939.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101539940,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101539940-D94E5F_20250517T062304.759714Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.64415884092148,150.92757928394948,1.3583572467269085,1.6416613604571544,"[150.92756093847152, 150.64417718999727, 150.64415884092148, 150.92757928394948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101539940.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541373,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541373-E234D2_20250516T110016.799033Z_00.00.fits,single_hdu,10200,10200,100.000000000008,148.90933289037162,149.19279147915927,1.6083564820336467,1.8916605958492612,"[149.19277007168535, 148.90935430204385, 148.90933289037162, 149.19279147915927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541373.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541374,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541374-EDFA4B_20250517T131100.987548Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.1594185885716,149.44287717735926,1.6083564820336467,1.8916605958492612,"[149.44285576988534, 149.15944000024385, 149.1594185885716, 149.44287717735926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541374.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541375,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541375-E1BFD4_20250517T151446.175555Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.40950428667162,149.69296287545927,1.6083564820336467,1.8916605958492612,"[149.69294146798535, 149.40952569834386, 149.40950428667162, 149.69296287545927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541375.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541376,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541376-744D8D_20250517T062048.020638Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6595899847716,149.94304857355925,1.6083564820336467,1.8916605958492612,"[149.94302716608533, 149.65961139644384, 149.6595899847716, 149.94304857355925]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541376.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541377,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541377-3913E0_20250808T011220.968631Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.9096756828716,150.19313427165926,1.6083564820336467,1.8916605958492612,"[150.19311286418534, 149.90969709454384, 149.9096756828716, 150.19313427165926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541377.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541378,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541378-6F86E8_20250809T143856.409195Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.1597613810716,150.44321996985926,1.6083564820336467,1.8916605958492612,"[150.44319856238533, 150.15978279274384, 150.1597613810716, 150.44321996985926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541378.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541379,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541379-D829DF_20250516T065819.202171Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4098470791716,150.69330566795927,1.6083564820336467,1.8916605958492612,"[150.69328426048534, 150.40986849084385, 150.4098470791716, 150.69330566795927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541379.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101541380,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101541380-AAD570_20250516T054946.440962Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.65993277727162,150.94339136605927,1.6083564820336467,1.8916605958492612,"[150.94336995858535, 150.65995418894386, 150.65993277727162, 150.94339136605927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101541380.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542814,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542814-DA2229_20250517T101223.374213Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.1778790802335,149.46138122322697,1.8583557171529748,2.1416598310209465,"[149.4613567517169, 149.1779035565428, 149.1778790802335, 149.46138122322697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542814.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542815,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542815-E02567_20250809T184432.611986Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.42799573693352,149.71149787992698,1.8583557171529748,2.1416598310209465,"[149.7114734084169, 149.4280202132428, 149.42799573693352, 149.71149787992698]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542815.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542816,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542816-8828D4_20250809T013909.433423Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6781123936335,149.96161453662697,1.8583557171529748,2.1416598310209465,"[149.9615900651169, 149.6781368699428, 149.6781123936335, 149.96161453662697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542816.fits.gz,104040000,103632400,103632400
