euclid_id,hst_id,jwst_id,ra_ref,dec_ref,n_epochs,has_HST,has_JWST,pm_ra_mas_yr,pm_dec_mas_yr,pm_tot_mas_yr,dra_HE_mas,ddec_HE_mas,dra_JE_mas,ddec_JE_mas
VIS_101539935_0138763,F814W_020_0194779,,149.59450864354318,1.5857931786727502,2,True,False,-37.109528939533526,-37.67466771292378,52.88192248200984,-723.6358143209038,-734.6560204020136,,
VIS_101539935_0138778,F814W_020_0194724,,149.5933516378579,1.5859327508115357,2,True,False,-45.11097377930056,1.546683000382879,45.137480917973434,-879.6639886963609,30.160318507466144,,
VIS_101539935_0138783,F814W_021_0224717,,149.52821572959843,1.5859485986337087,2,True,False,54.45962141234501,118.63188162662708,130.53495203450302,1061.9626175407277,2313.321691719228,,
VIS_101539935_0138785,F814W_020_0194785,,149.59428369520884,1.5859575997521376,2,True,False,-1.5347010337685394,-6.777820129718529,6.949399468577693,-29.92667015848652,-132.16749252951132,,
VIS_101539935_0138795,F814W_020_0194802,,149.59438303808176,1.5859886569606418,2,True,False,-39.33746575016904,-8.151573777786654,40.17317969367649,-767.0805821282962,-158.95568866683973,,
VIS_101539935_0138816,F814W_020_0194714,,149.5951532000642,1.58617526637361,2,True,False,-27.556647945989834,48.27934467841125,55.59014272868943,-537.3546349468018,941.4472212290193,,
VIS_101539935_0138823,F814W_020_0194908,,149.5954085339748,1.5862183632753215,2,True,False,-6.092095264452822,-3.997214413782484,7.286380979671523,-118.79585765683002,-77.94568106875843,,
VIS_101539935_0138824,F814W_020_0194768,,149.59502686365863,1.5861842760552565,2,True,False,-7.040575273171144,37.63892569984124,38.29175404725354,-137.2912178268373,733.9590511469041,,
VIS_101539935_0138829,F814W_021_0225217,,149.52862791405127,1.5862526087022897,2,True,False,-0.9389258876312258,-5.8842154956550985,5.958655370280418,-18.309054808808902,-114.74220216527442,,
VIS_101539935_0138844,F814W_020_0194982,,149.59419506878416,1.5863323570786396,2,True,False,-32.85492599774236,-6.708901329287842,33.532902042072756,-640.671056955976,-130.82357592111293,,
