found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101548575_2328671,150.30818840501917,2.924943927736843,-9.039722442626953,541.5889892578125,283042.0625,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1348859,150.87162316585145,2.2367865645664886,-8.963939666748047,554.50390625,280439.875,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0652270,149.4185730145248,1.8725920810596994,-8.769190788269043,521.5783081054688,280124.03125,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0682263,149.41054093064423,2.0022902205147224,-8.676977157592773,520.0382080078125,279296.875,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0236175,150.04081155000654,1.5428317594411984,-8.404772758483887,439.79217529296875,278037.34375,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2329836,150.1944449326239,2.9373920370980735,-8.595274925231934,531.0302124023438,277523.90625,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548573_2222756,149.5898871770954,2.8746329536093835,-8.423906326293945,398.28729248046875,273894.40625,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0186952,149.88261983147436,1.5870969446727103,-8.617569923400879,451.7007751464844,273496.84375,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1361187,150.8965923981642,2.2758522877827083,-8.82492446899414,536.4033203125,271285.5,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548577_2494680,150.61189495537872,2.8660244487189326,-8.589029312133789,587.1238403320312,270712.84375,101548577,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1401595,150.843260406845,2.3891794673159685,-8.878128051757812,530.7459716796875,268424.3125,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2329085,150.05842671250738,2.929428765194872,-8.508706092834473,511.0821228027344,267098.75,101548575,False,True,False,True,False,False,False,True,True
