primary_id,jwst_id,desi_targetid,desi_type,desi_z,desi_zerr,desi_zwarn,desi_sep,our_cls,is_agn,F814W,gaia_pmra,gaia_pmdec,gaia_pmtot,gaia_pmtoterr,gaia_pmra_err,gaia_pmdec_err,pmtot_HST_Euclid_VIS,pmerr_HST_Euclid_VIS,pmflag_HST_Euclid_VIS,pmtot_HST_Euclid_NISP,pmerr_HST_Euclid_NISP,pmflag_HST_Euclid_NISP,pmtot_HST_JWST,pmerr_HST_JWST,pmflag_HST_JWST,pmtot_JWST_Euclid_VIS,pmerr_JWST_Euclid_VIS,pmflag_JWST_Euclid_VIS,pmtot_JWST_Euclid_NISP,pmerr_JWST_Euclid_NISP,pmflag_JWST_Euclid_NISP
175777,175777.0,3.9627835568032856e+16,star,0.0001305805939829993,8.487443723513758e-06,0.0,0.038358772688070475,star,False,18.873642,-7.534200533403646,-4.231619436420783,8.641225649885202,0.7163211390403164,0.4859671890735626,0.5262621641159058,3.9323358108515483,1.8637240392408219,ok,3.9323358108515483,2.327541283354237,ok,14.657298915353445,1.6643647317706858,gaia_consistent,41.06004900363311,36.05571885719272,ok,41.06004900363311,63.26350491672285,ok
504588,504588.0,3.962784160783073e+16,galaxy,0.9274742790849972,8.458826968438947e-05,0.0,0.03843425835311452,AGN/QSO,True,21.438316,,,,,,,0.8959405836614523,2.0177535117309535,ok,7.0912195793164985,2.320711331766991,ok,0.9281996730732844,1.6649207499448992,ok,30.00827633623658,36.06330464206025,ok,30.00827633623658,63.3103748387767,ok
511403,511403.0,3.908983739500902e+16,galaxy,0.9870329628951501,9.673124609940577e-05,0.0,0.041404382992569884,AGN/QSO,True,21.861486,,,,,,,1.300765651067989,1.7778699997754481,ok,1.300765651067989,2.5043273747935055,ok,2.4546538650079333,1.6646134761263205,ok,140.03576823698722,36.06196814396134,ok,140.03576823698722,63.90584680705398,ok
509032,509032.0,3.9089837550146456e+16,galaxy,0.8867151055545518,0.00010847967516972552,0.0,0.03467805865637433,star,False,21.794687,,,,,,,7.592506349149801,1.9002939603943876,ok,10.881917637749138,2.336139158484638,ok,1.9469383106823952,1.6645304457959567,ok,2.909107207061718,36.05732294655828,ok,2.909107207061718,63.35860268034392,ok
505807,505807.0,3.90898375459235e+16,star,0.0005441203385404679,4.3980923686656536e-05,0.0,0.018728533781469353,star,False,21.275702,,,,,,,6.715607828859069,1.7731470626605852,ok,2.6472493509680937,2.600171752103353,ok,4.132068142082589,1.664445901551497,ok,18.293444881714063,36.0571180229483,ok,18.293444881714063,63.329020923872555,ok
508908,508908.0,3.908983755012115e+16,quasar,1.8381139777035183,0.0014996131216197775,0.0,0.037670828933515095,AGN/QSO,True,22.166256,,,,,,,2.4035453390265964,2.0054443243994884,ok,2.828649650602223,2.72148812399669,ok,1.3701416650854854,1.6646643199737623,ok,32.56467567304437,36.05965925273685,ok,32.56467567304437,63.53904058160038,ok
507920,507920.0,3.9089837550121144e+16,star,0.00010776313585767372,2.4246768774705087e-05,0.0,0.03485095603931478,star,False,20.75001,,,,,,,1.9322688809741615,1.8128274722675017,ok,1.9322688809741615,3.335298276775767,ok,4.364011021795853,1.6644068825140967,ok,28.16813781350712,36.056350189594795,ok,28.16813781350712,63.29749487208,ok
507010,507010.0,3.908983754592371e+16,star,0.0004111539739967586,1.2065934379303352e-05,0.0,0.010961142495100037,star,False,20.331327,,,,,,,3.39174442385233,1.7541192881327154,ok,3.39174442385233,2.2875935185688965,ok,6.190788039780704,1.6643891498683643,ok,44.65398724953365,36.05599601473282,ok,44.65398724953365,63.27856874747865,ok
177313,177313.0,3.908983754592332e+16,star,5.376302408548966e-05,6.633725483643622e-06,0.0,0.01834973745847397,star,False,19.298771,-4.308404657281773,1.6470173267755543,4.612484879713556,1.1896598157039462,0.8811241984367371,0.7993188500404358,5.95692447168026,1.7339329262392562,ok,5.95692447168026,2.280702525200904,ok,10.323823676344364,1.6643681948768492,gaia_consistent,19.499999024197052,36.05584598100997,ok,19.499999024197052,63.27749107239858,ok
179015,179015.0,3.908983754592332e+16,star,0.0001306666955945843,1.942079526153191e-05,0.0,0.08819975013560728,star,False,21.635748,,,,,,,2.892029646563316,1.7500036373595869,ok,2.892029646563316,2.542887741266329,ok,20.514482627225785,1.6644839745775935,ok,37.83550846241994,36.05964323580212,ok,37.83550846241994,63.32323113347307,ok
749337,749337.0,3.908983755013104e+16,galaxy,1.5544182137148512,0.00014286469894220157,4.0,0.013833393035623682,star,False,24.092089,,,,,,,8.4948734059114,1.7970013434156933,ok,8.4948734059114,2.4800246779105266,ok,5.310214374386343,1.6686340458460864,ok,18.79247180923762,36.08879818358845,ok,18.79247180923762,63.831501105317066,ok
750591,750591.0,243329061093402.0,galaxy,0.3203911862880916,2.9886834455207032e-05,0.0,0.06538949290903133,star,False,23.293623,,,,,,,5.031114089583995,1.9807526460587934,ok,7.688942032695061,2.7536318789765755,ok,12.487416513155734,1.6653302940000285,ok,18.885478208578615,36.06941659649581,ok,18.885478208578615,63.56538460449812,ok
178897,178897.0,3.908983755012141e+16,star,0.00015229416570880887,4.673432499864836e-06,0.0,0.03443389570257347,star,False,19.483734,-8.266563992605375,-2.402028936012151,8.608473921275442,0.6916044988673116,0.4741095006465912,0.5035245418548584,6.818238405249337,2.149465224447958,ok,10.354580610434459,2.22916275419599,ok,14.730336693186885,1.6643806025836867,gaia_consistent,46.84746764268754,36.05570867004302,ok,46.84746764268754,63.26075959897986,ok
749557,749557.0,3.9627835568032584e+16,quasar,1.915110986162126,0.0005559976898504652,0.0,0.02037532064049585,AGN/QSO,True,20.945013,,,,,,,2.832878329194037,1.8403584930990973,ok,2.832878329194037,2.470919535613915,ok,6.42134349770907,1.6644209218277317,ok,32.15597484186795,36.05593764333618,ok,32.15597484186795,63.30304879725621,ok
177679,177679.0,2.3058430377936906e+18,star,0.0002832059757113535,4.59194245583397e-06,0.0,0.042852030190317365,star,False,17.840427,-9.568312346749599,-0.9117457585173149,9.61165342140129,0.2433911495907634,0.1652718037366867,0.17867423593997955,6.910940131330359,1.7507536212412163,ok,9.769690494428753,2.9986154047434153,ok,15.711856723937817,1.664359745983804,gaia_consistent,58.02879388134085,36.05578100184803,ok,58.02879388134085,63.24864063274488,ok
178052,178052.0,3.90898375459233e+16,star,0.000390220542305569,7.617679890836999e-06,0.0,0.0267315163729641,star,False,19.647413,-4.060263581984486,-3.936313795054634,5.655113318787423,1.5593343685057672,1.1210694313049316,1.083848237991333,6.943908922830445,1.775105604262823,ok,25.126964653493587,2.343525589767571,ok,11.128765303197737,1.6643726756240453,gaia_consistent,24.580941404434487,36.05595598546576,ok,24.580941404434487,63.26197945474558,ok
176329,176329.0,3.908983754592329e+16,star,-3.3474814452629604e-05,4.506248923521917e-06,0.0,0.03580885651437494,star,False,18.778927,-1.2735502595330956,-8.3153491398293,8.412310121531226,0.8341240251177542,0.5759811997413635,0.6033312082290649,5.655116068879697,1.8341102853456406,ok,28.480023415669493,3.538021494327731,ok,11.05130579444205,1.6643637139620093,gaia_consistent,55.373397432422294,36.05564512398215,ok,55.373397432422294,63.251413113387095,ok
366284,366284.0,3.9627829528234216e+16,star,0.00014336423167769018,8.929744751395181e-06,0.0,0.33830508377748114,star,False,18.566444,9.17565594079932,-74.8819332389055,75.44200810914187,0.47267151108869543,0.30349063873291016,0.36236968636512756,1.4906966272335145,1.785799666957389,ok,1.4906966272335145,2.5456891947284044,ok,73.59108249959166,1.6643625479450534,gaia_consistent,,,inconsistent_with_gaia,,,inconsistent_with_gaia
519223,519223.0,3.908983754588194e+16,quasar,3.1383942695996185,6.21701480987247e-05,0.0,0.06202626333312425,AGN/QSO,True,24.275965,,,,,,,5.955567316654659,1.7398734957402355,ok,1.8327515231286375,2.352681400024018,ok,5.029498817181236,1.6689690803973867,ok,65.2803994384552,36.091850645951226,ok,65.2803994384552,64.44014638168197,ok
519858,519858.0,3.908983755012579e+16,star,0.0007355989405194427,9.71735881627764e-06,0.0,0.02586246694184078,star,False,19.908295,-2.5994657976239535,-5.9200487541862605,6.465616728894393,1.0717671044036061,0.6610344052314758,0.8436339497566223,4.61613218287743,1.779924306157722,ok,4.61613218287743,2.3400042614327656,ok,9.154379752772389,1.6643780090812754,gaia_consistent,19.676144658514588,36.05595792698553,ok,19.676144658514588,63.27296473797016,ok
518722,518722.0,3.9089837550125784e+16,star,0.0005929342427227999,4.8149114749610803e-05,0.0,0.007963569409766662,star,False,21.14151,,,,,,,3.3408314212564654,1.784218311779481,ok,3.3408314212564654,5.895143401738364,ok,6.541915033014631,1.664436180575808,ok,61.02249666886169,36.05678968842871,ok,61.02249666886169,63.38327605767822,ok
512574,512574.0,3.9089837545923736e+16,star,0.0006128130694805279,4.326601412597681e-05,0.0,0.020819902413161607,star,False,21.178951,,,,,,,3.821593073493261,1.7393844816557913,ok,3.821593073493261,2.3183933917810853,ok,3.3800048806246066,1.6644411825674579,ok,8.825340477857084,36.05651520110852,ok,8.825340477857084,63.3131149613066,ok
515935,515935.0,3.908983755012101e+16,star,0.0011167372071490833,8.48254154374336e-06,0.0,0.02348931876825297,star,False,19.229801,-2.4938124279103824,-5.31649843229746,5.872329691546756,0.5526561978701104,0.36657506227493286,0.4135838449001312,3.185857836575746,1.7598289223686543,ok,3.185857836575746,2.3258973994876095,ok,9.961319309213328,1.664367792364606,gaia_consistent,6.327815929682459,36.05575249362381,gaia_consistent,6.327815929682459,63.26536435684966,gaia_consistent
512739,512739.0,3.9089837550129304e+16,galaxy,1.5105552019852788,0.00014286261932571542,4.0,0.015664098785671588,star,False,23.902323,,,,,,,3.5191134986944337,2.0720169129891075,ok,3.5191134986944337,22.521987838673937,ok,4.6588094393582935,1.666870460660786,ok,0.6725020277061684,36.07582601453657,ok,0.6725020277061684,64.8303227357381,ok
