found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
JWST F115W,F115W_A10_0096821,150.26105114689844,1.8491568484927339,-4.046864986419678,2.7622814178466797,93.39385986328125,A10,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6451680064201355
Euclid VIS,VIS_101544258_1255854,150.40930016272975,2.2098625733246315,-0.046548932790756226,0.12982001900672913,93.39153289794922,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6840838193893433
Euclid VIS,VIS_101541375_0461710,149.66208101710353,1.7191441747765612,-0.8676278591156006,0.11977481096982956,93.34902954101562,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.731031060218811
Euclid VIS,VIS_101545697_1534728,150.01355382561607,2.38913480853833,0.42066243290901184,0.1338484287261963,93.32298278808594,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7711624503135681
JWST F115W,F115W_A3_0269637,150.0949551706161,2.175426086885447,-3.7617344856262207,2.708059549331665,93.2692642211914,A3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6350996494293213
Euclid VIS,VIS_101544256_1137730,149.79552982055816,2.1716081694234735,-0.9027301669120789,0.10578460991382599,93.26736450195312,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.5360167026519775
Euclid VIS,VIS_101547137_1999547,150.47403994784182,2.679472113600311,-0.8133373260498047,0.1747027337551117,93.24333953857422,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6824858784675598
Euclid VIS,VIS_101547135_1851225,149.87632502674242,2.8610206053677674,-1.3653967380523682,0.16233280301094055,93.21724700927734,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6284873485565186
Euclid VIS,VIS_101544259_1283104,150.45032742991418,2.142634620961671,-1.0621991157531738,0.2619011402130127,93.21147155761719,101544259,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7033886313438416
JWST F115W,F115W_B9_1175866,150.33972407502685,2.1464844102820506,-2.6668403148651123,2.7229838371276855,93.20407104492188,B9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.8085741400718689
Euclid VIS,VIS_101544256_1175760,149.9563269951819,2.366652815118241,0.20404812693595886,0.10569572448730469,93.18900299072266,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6782912015914917
JWST F115W,F115W_B10_0698294,150.40250908580256,2.098144087842546,-2.899531364440918,2.8326497077941895,93.18260192871094,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7522268891334534
JWST F115W,F115W_B7_1094390,150.05471387059208,2.4266951507511125,-4.545304298400879,2.744180679321289,93.17437744140625,B7,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6487856507301331
Euclid VIS,VIS_101541375_0482433,149.6109622278196,1.8596366878494193,-0.214708611369133,0.11954107880592346,93.16686248779297,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6710882782936096
Euclid VIS,VIS_101545696_1453812,149.8282159396178,2.3749093938810804,-0.29899245500564575,0.1300198882818222,93.14385986328125,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6321831345558167
Euclid VIS,VIS_101542818_0935219,150.22841017588988,2.0747302671142687,-0.39967191219329834,0.14251458644866943,93.13321685791016,101542818,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6704976558685303
Euclid VIS,VIS_101544256_1160537,149.95551051792654,2.312956293147236,-0.5823022127151489,0.10561805963516235,93.12052154541016,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.5866137742996216
Euclid VIS,VIS_101547137_2047972,150.33408783881416,2.776615021385353,-0.575714647769928,0.17444609105587006,93.10636138916016,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6898810863494873
Euclid VIS,VIS_101547135_1836017,150.004493724096,2.8176573028952427,-0.019947662949562073,0.16213451325893402,93.10338592529297,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7647473216056824
Euclid VIS,VIS_101545697_1532786,150.10267798408887,2.373559842866121,-0.988399088382721,0.13352014124393463,93.0940933227539,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5863357782363892
Euclid VIS,VIS_101542818_0904827,150.18500687109506,1.991410890720168,-0.009388385340571404,0.14245283603668213,93.09286499023438,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7446059584617615
JWST F115W,F115W_B7_1051277,150.01577218297177,2.285005706395363,-3.424508571624756,2.741471290588379,93.08238983154297,B7,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6962774991989136
Euclid VIS,VIS_101544260_1338466,150.71606751071,2.205827201271849,-1.127699613571167,0.18398214876651764,93.04881286621094,101544260,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6135836243629456
Euclid VIS,VIS_101544258_1233860,150.2357398372816,2.115949083361347,-1.0083322525024414,0.12933851778507233,93.04515075683594,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6415910720825195
Euclid VIS,VIS_101544256_1148028,149.76245094271698,2.2404598501212742,-0.042321428656578064,0.10550770163536072,93.02322387695312,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6264159679412842
JWST F115W,F115W_B8_1112894,150.1791505007817,2.2158723475419975,-3.596818447113037,2.684750556945801,92.99996185302734,B8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.7298134565353394
JWST F115W,F115W_A1_0000419,149.82771035901553,2.1018387674494323,-3.6781582832336426,2.6231963634490967,92.9815673828125,A1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6343162655830383
JWST F115W,F115W_A9_0619684,150.1515877978967,1.9360592325762862,-4.354861259460449,2.746523141860962,92.98035430908203,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6297997832298279
JWST F115W,F115W_A1_0067438,149.85612199415664,2.3042286554255007,-2.896411657333374,2.6229944229125977,92.97441101074219,A1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7507743239402771
JWST F115W,F115W_A1_0014703,149.83672529338278,2.1426414181168045,-4.035202980041504,2.6229782104492188,92.97383880615234,A1,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6957963705062866
Euclid VIS,VIS_101545699_1643566,150.48306389860147,2.5888033961585495,-0.5631684064865112,0.1994083672761917,92.97186279296875,101545699,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7095826268196106
JWST F115W,F115W_B4_0889217,150.42199082708902,2.3696997955963113,-4.369716167449951,2.753180980682373,92.93865966796875,B4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.649077832698822
Euclid VIS,VIS_101544256_1130586,149.88561615753142,2.1249246525684424,0.23891068994998932,0.10539354383945465,92.92257690429688,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6994745135307312
Euclid VIS,VIS_101541375_0454305,149.5646298765496,1.6708123692380723,-0.053047895431518555,0.1192018985748291,92.90251922607422,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6416468024253845
Euclid VIS,VIS_101548575_2322985,150.0824776406319,2.8692454358926063,-1.0039206743240356,0.17775729298591614,92.89847564697266,101548575,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6771277189254761
Euclid VIS,VIS_101544254_1100719,149.46967581109712,2.361977439309914,0.16709013283252716,0.15165312588214874,92.8905258178711,101544254,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7288987040519714
Euclid VIS,VIS_101541375_0479435,149.66165274730395,1.8391979046151172,-0.12410517781972885,0.11916522681713104,92.87393188476562,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6356118321418762
Euclid VIS,VIS_101541376_0493597,149.87257823788826,1.646320967692908,-0.6338739991188049,0.106793113052845,92.86527252197266,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6149200201034546
Euclid VIS,VIS_101545700_1745937,150.74041156946967,2.573426643690734,-0.38070762157440186,0.15902984142303467,92.85759735107422,101545700,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6848757863044739
JWST F115W,F115W_A8_0567384,150.06018824914142,2.00652103244096,-4.524368762969971,2.763442277908325,92.85248565673828,A8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6252771615982056
Euclid VIS,VIS_101541375_0450299,149.53103114485933,1.6425529853259557,-0.16061292588710785,0.11913557350635529,92.85082244873047,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6510896682739258
JWST F115W,F115W_A9_0605520,150.11321950032388,1.8969459793311392,-3.576091766357422,2.742609739303589,92.84786987304688,A9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6230318546295166
Euclid VIS,VIS_101545698_1598969,150.28282035660968,2.6102967093260023,-1.2433176040649414,0.148122176527977,92.84444427490234,101545698,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7854060530662537
Euclid VIS,VIS_101544257_1212491,150.15588386841327,2.2698004987374354,-0.5497660636901855,0.11577823758125305,92.83069610595703,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6899992823600769
JWST F115W,F115W_B9_1198513,150.3758005663804,2.218053494457636,-3.703037738800049,2.7118542194366455,92.8231201171875,B9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7142674922943115
Euclid VIS,VIS_101547136_1923172,150.20345508829666,2.8077472213833636,-0.4092411696910858,0.1788281798362732,92.82194519042969,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7083547115325928
Euclid VIS,VIS_101541375_0461595,149.608850323439,1.7183019918145954,-0.5094860792160034,0.11909591406583786,92.81991577148438,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5845863819122314
JWST F115W,F115W_A10_0117678,150.3307202622464,1.9211470135644524,-4.476016998291016,2.74505615234375,92.81147003173828,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6991109251976013
Euclid VIS,VIS_101547136_1906056,150.14303229868148,2.6951580367610326,-0.35450279712677,0.17876653373241425,92.78994750976562,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7055440545082092
JWST F115W,F115W_B8_1104899,150.14624399040636,2.1960618790173267,-3.6491475105285645,2.6785032749176025,92.78355407714844,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6490895748138428
Euclid VIS,VIS_101544257_1211345,150.21811806186923,2.2617999779620432,-0.26013341546058655,0.11571376025676727,92.77899932861328,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5983119010925293
Euclid VIS,VIS_101545698_1572899,150.4084953000976,2.40254024724321,-1.0529943704605103,0.1479840725660324,92.75788116455078,101545698,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6026191115379333
Euclid VIS,VIS_101544254_1105508,149.47269532812595,2.385252133258962,-0.2878109812736511,0.15143030881881714,92.75404357910156,101544254,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6976691484451294
JWST F115W,F115W_A5_0355025,150.310255549177,1.9749605316273318,-3.47106671333313,2.7951934337615967,92.72913360595703,A5,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6769916415214539
Euclid VIS,VIS_101545698_1592318,150.35154428729274,2.5555294703494935,-0.13926132023334503,0.14790500700473785,92.70832061767578,101545698,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7051421403884888
Euclid VIS,VIS_101542816_0786913,149.77236378147444,2.1158519798340083,-0.3439215123653412,0.1315976083278656,92.70247650146484,101542816,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6579461693763733
Euclid VIS,VIS_101544258_1274888,150.25136891696707,2.3464157590285777,-0.3797006607055664,0.1288510262966156,92.69445037841797,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6493617296218872
JWST F115W,F115W_A3_0227623,150.02791730093335,2.1258497624584987,-3.6480367183685303,2.6910529136657715,92.68353271484375,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6185869574546814
JWST F115W,F115W_A3_0205162,150.02485145589557,2.0392783734839965,-4.239107131958008,2.6910295486450195,92.68273162841797,A3,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6391324400901794
Euclid VIS,VIS_101545696_1461131,149.9269816092834,2.4226716157397843,-0.9577339887619019,0.1293712854385376,92.67921447753906,101545696,False,True,True,True,False,False,True,True,True,False,False,False,False,0.5855168104171753
JWST F115W,F115W_A7_0499477,149.93627993426446,2.0218714367836386,-4.502671241760254,2.7412431240081787,92.66551208496094,A7,False,True,False,True,True,True,True,True,True,False,False,False,False,0.4976932108402252
JWST F115W,F115W_B3_0847720,150.3150006775361,2.4831217866483333,-4.517888069152832,2.736375570297241,92.65882110595703,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.589449942111969
Euclid VIS,VIS_101544255_1124578,149.70144028829918,2.3195105233662443,-0.5644616484642029,0.19440242648124695,92.64128875732422,101544255,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6623749732971191
Euclid VIS,VIS_101547136_1898077,150.13578109478328,2.619292001212048,0.0533791221678257,0.1784573197364807,92.62944793701172,101547136,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7537682056427002
Euclid VIS,VIS_101547133_1781300,149.49753446683175,2.743352154429066,-0.6185623407363892,0.22717179358005524,92.60835266113281,101547133,False,True,False,True,False,False,False,True,True,False,False,False,False,0.736319899559021
JWST F115W,F115W_B10_0722672,150.4839555335726,2.2134211191084434,-3.7980713844299316,2.8151133060455322,92.60572814941406,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6526033878326416
Euclid VIS,VIS_101542818_0864882,150.3850175962387,1.8904629512332267,-0.7440569996833801,0.14169280230998993,92.59618377685547,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6018304228782654
JWST F115W,F115W_B5_0936839,150.50563550864194,2.278055533580568,-3.911325693130493,2.8431448936462402,92.5933837890625,B5,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6239004731178284
Euclid VIS,VIS_101545697_1535719,150.22889199321293,2.395877486801712,-1.1534006595611572,0.13279953598976135,92.59166717529297,101545697,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6505218744277954
JWST F115W,F115W_B9_1207773,150.37444642550142,2.254314334432037,-3.636471748352051,2.7049450874328613,92.58662414550781,B9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6570737957954407
Euclid VIS,VIS_101542817_0853331,150.070039678706,2.123044922603204,0.05355805158615112,0.12592528760433197,92.58023071289062,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6768177151679993
Euclid VIS,VIS_101544257_1210864,150.00118697667116,2.258055117494115,-0.12412630021572113,0.11544874310493469,92.56651306152344,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6362914443016052
JWST F115W,F115W_B10_0729368,150.42087251208028,2.2658932372665666,-3.3402535915374756,2.813542604446411,92.55406188964844,B10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5426482558250427
Euclid VIS,VIS_101542816_0787768,149.68237887946265,2.122782306344713,-1.0468120574951172,0.13137784600257874,92.54766845703125,101542816,False,True,False,True,False,False,False,True,True,False,False,False,False,0.4857849180698395
Euclid VIS,VIS_101541379_0581671,150.57422153413694,1.8553655134997467,-1.244161605834961,0.1379031240940094,92.53093719482422,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7229086756706238
Euclid VIS,VIS_101541376_0515336,149.90822062901074,1.7931426391173915,0.2055056393146515,0.10640576481819153,92.5284423828125,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7389777302742004
Euclid VIS,VIS_101539938_0284921,150.15080808862282,1.601610795760197,-0.8260645866394043,0.11340490728616714,92.50413513183594,101539938,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5720834732055664
Euclid VIS,VIS_101545697_1552965,150.080407362107,2.534940880028716,-0.3787071704864502,0.13267388939857483,92.50405883789062,101545697,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6437263488769531
JWST F115W,F115W_B10_0729496,150.42087544665807,2.2660598079557746,-3.068665027618408,2.811793565750122,92.49652099609375,B10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5043127536773682
Euclid VIS,VIS_101544256_1165937,149.71620060717055,2.337950285219363,0.6844782829284668,0.10490751266479492,92.49405670166016,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7758367657661438
Euclid VIS,VIS_101541376_0503096,149.7821647787342,1.7134358425637717,-0.4174743890762329,0.10634572803974152,92.47624206542969,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6211066842079163
Euclid VIS,VIS_101545697_1564060,150.00193366727683,2.617228812022021,-0.8287535905838013,0.13262665271759033,92.47113037109375,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6361073851585388
Euclid VIS,VIS_101544256_1161804,149.7743144852883,2.3196622963862366,-0.4240802228450775,0.10487538576126099,92.46572875976562,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5557841658592224
JWST F115W,F115W_A7_0495986,149.8961983995162,2.0241894646889906,-4.525993347167969,2.7352170944213867,92.46180725097656,A7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6384243369102478
Euclid VIS,VIS_101542816_0779899,149.7720868963825,2.053566178740782,-0.40855687856674194,0.13123051822185516,92.44388580322266,101542816,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6164867281913757
Euclid VIS,VIS_101541378_0549921,150.39388874241942,1.8648408482281587,-0.7765945792198181,0.20002655684947968,92.42979431152344,101541378,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6187785863876343
Euclid VIS,VIS_101544258_1241593,150.4467011029554,2.1365228520060433,-0.5892319679260254,0.12845101952552795,92.40669250488281,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6163358688354492
Euclid VIS,VIS_101539937_0244990,150.1171684338469,1.6173815568566732,-0.5158499479293823,0.1461571902036667,92.40081787109375,101539937,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6110709309577942
Euclid VIS,VIS_101544257_1217896,150.1114851682599,2.307608929567422,-0.30660101771354675,0.11523977667093277,92.39896392822266,101544257,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6230477094650269
Euclid VIS,VIS_101542816_0769594,149.77489577698773,1.9741763415419507,-0.5578789114952087,0.13116374611854553,92.3968505859375,101542816,True,True,True,True,False,False,True,True,True,False,False,False,False,0.626352846622467
JWST F115W,F115W_A4_0330313,150.24612762780544,2.121516910956393,-4.453202247619629,2.72773814201355,92.38861846923828,A4,False,True,False,True,True,True,True,True,True,False,False,False,False,0.64402174949646
JWST F115W,F115W_A6_0433692,149.8353613818089,2.0455612830433454,-3.5173230171203613,2.7250592708587646,92.38753509521484,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6631687879562378
Euclid VIS,VIS_101544257_1221395,150.02879108700134,2.330355123529681,0.28529441356658936,0.11521133035421371,92.37615203857422,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.704578161239624
Euclid VIS,VIS_101547135_1813305,149.7986315324832,2.710458892608852,-0.4495624005794525,0.16086171567440033,92.37249755859375,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6600931882858276
Euclid VIS,VIS_101545697_1549825,150.00237642649267,2.5097435208822843,-0.41465044021606445,0.13248251378536224,92.3706283569336,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.667782723903656
Euclid VIS,VIS_101544258_1238949,150.25612479289657,2.1287955377000225,-0.7104564309120178,0.1283593326807022,92.34072875976562,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6093109846115112
Euclid VIS,VIS_101542817_0838939,150.08663563274186,2.0072389561622592,-0.4464538097381592,0.1255839616060257,92.32928466796875,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6248342990875244
JWST F115W,F115W_B6_1026332,149.97511565685974,2.427249358822931,-4.3384222984313965,2.749934196472168,92.31523132324219,B6,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6539245843887329
JWST F115W,F115W_A8_0553635,149.98458229103326,1.9656459915170097,-3.429691791534424,2.746734619140625,92.29109954833984,A8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6607204079627991
JWST F115W,F115W_B4_0904262,150.31926872840882,2.4576536163326796,-4.496790885925293,2.733797311782837,92.28433227539062,B4,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5732954740524292
Euclid VIS,VIS_101541379_0555402,150.50707549360723,1.6290012109800571,-0.1527405083179474,0.13750796020030975,92.26578521728516,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6940303444862366
JWST F115W,F115W_B6_1022067,149.97955601503676,2.41046847426461,-3.01658034324646,2.7482192516326904,92.25765991210938,B6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7847663760185242
Euclid VIS,VIS_101545697_1533915,150.0395455428531,2.382629585789385,-0.9429004192352295,0.13222965598106384,92.19432830810547,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6954807639122009
Euclid VIS,VIS_101541376_0513140,149.71295429933403,1.7787413181841736,-0.8285630345344543,0.10601716488599777,92.1905288696289,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5694522261619568
JWST F115W,F115W_B10_0722466,150.39492370860293,2.2436705445810223,-3.53825044631958,2.801994800567627,92.17418670654297,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6508007049560547
JWST F115W,F115W_A9_0609420,150.1108270210795,1.9074666663338766,-4.196924686431885,2.722566843032837,92.16934204101562,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5969136953353882
JWST F115W,F115W_B3_0861012,150.2590104550997,2.549925537204935,-3.5629501342773438,2.7219090461730957,92.16895294189453,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6141651272773743
Euclid VIS,VIS_101544256_1157265,149.9086015553892,2.295826355772089,0.203743115067482,0.10453770309686661,92.16800689697266,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6928642988204956
JWST F115W,F115W_A5_0345220,150.33202643167482,1.921183352262093,-4.5124735832214355,2.777801036834717,92.15214538574219,A5,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5990435481071472
Euclid VIS,VIS_101544258_1271964,150.46320659946116,2.3252219781173165,-0.4619893431663513,0.1280348002910614,92.10726165771484,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6046003699302673
Euclid VIS,VIS_101545697_1566453,150.19412734183547,2.6333498911250497,-0.18611374497413635,0.132096067070961,92.10118865966797,101545697,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6890360713005066
Euclid VIS,VIS_101541376_0523825,149.72845535303156,1.847737262435045,-0.7659511566162109,0.10590972006320953,92.09709167480469,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.628769040107727
Euclid VIS,VIS_101545698_1583472,150.2523720454119,2.4856582105978284,-1.1463160514831543,0.14688651263713837,92.0699234008789,101545698,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5874678492546082
Euclid VIS,VIS_101542816_0787446,149.89093997105394,2.1203135692512447,0.2423306703567505,0.1306835561990738,92.05858612060547,101542816,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7218946218490601
Euclid VIS,VIS_101541376_0513180,149.6952936216888,1.7789671133836094,0.09375526010990143,0.10586221516132355,92.0557861328125,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6931501030921936
JWST F115W,F115W_A3_0280019,150.1023938609635,2.2148526295866495,-3.388399124145508,2.6722776889801025,92.0368881225586,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6823155879974365
Euclid VIS,VIS_101544257_1192118,150.01934917951374,2.135904213610724,-0.3559919595718384,0.11474798619747162,92.00464630126953,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6230168342590332
Euclid VIS,VIS_101541379_0576342,150.6100818141502,1.81360430831809,-0.579147458076477,0.13710549473762512,91.99573516845703,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6311399936676025
Euclid VIS,VIS_101541379_0581468,150.65859604238784,1.8539469316617279,-0.15792541205883026,0.13710211217403412,91.99346923828125,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6701593995094299
Euclid VIS,VIS_101544256_1163944,149.86314536466728,2.330055157641529,-0.2524092495441437,0.10429716110229492,91.95592498779297,101544256,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6470694541931152
Euclid VIS,VIS_101541379_0558115,150.633488145723,1.6528806075530134,-1.1923792362213135,0.13703475892543793,91.94827270507812,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6513692140579224
Euclid VIS,VIS_101545696_1518020,149.9783309494024,2.6007163266585067,-0.08781996369361877,0.12833653390407562,91.93793487548828,101545696,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6707512736320496
JWST F115W,F115W_B6_1037068,149.94844217294175,2.479790044299615,-4.541845321655273,2.7385830879211426,91.93417358398438,B6,False,True,False,True,True,True,True,True,True,False,False,False,False,0.43326252698898315
JWST F115W,F115W_A3_0218946,150.09603193664285,2.0660501414837578,-3.6884050369262695,2.6688435077667236,91.91860961914062,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6156497001647949
JWST F115W,F115W_A8_0547978,149.97513930321162,1.954031165038634,-2.9241154193878174,2.7355775833129883,91.91622161865234,A8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7580252885818481
JWST F115W,F115W_A10_0118263,150.33259831994644,1.9211935122159207,-4.466275691986084,2.7185287475585938,91.91456604003906,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6099581122398376
JWST F115W,F115W_A6_0401727,149.74165603765115,1.9510823871822576,-4.499949932098389,2.7108795642852783,91.90679931640625,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7369651198387146
JWST F115W,F115W_A4_0337896,150.3078494971905,2.132954361707012,-4.011067867279053,2.7134928703308105,91.90613555908203,A4,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5888994932174683
JWST F115W,F115W_A2_0155962,149.9109001496817,2.185373547297758,-3.7910280227661133,2.7120373249053955,91.86128234863281,A2,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6476414799690247
Euclid VIS,VIS_101545696_1521242,149.8142160060707,2.611162063019875,-1.1757270097732544,0.12820443511009216,91.84330749511719,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5312813520431519
Euclid VIS,VIS_101544258_1258389,150.4325943026141,2.229396198382335,0.04639324173331261,0.12765993177890778,91.83758544921875,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6825523972511292
Euclid VIS,VIS_101542818_0929630,150.2192112654372,2.051592985393727,-0.49712294340133667,0.1404876559972763,91.8086166381836,101542818,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6226798892021179
Euclid VIS,VIS_101542817_0842245,149.98749738181476,2.034596887593227,-0.41731300950050354,0.1248326450586319,91.77691650390625,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6377488374710083
JWST F115W,F115W_A10_0117699,150.3307772602657,1.9211672702579632,-4.458454132080078,2.7143516540527344,91.7733383178711,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.664951503276825
Euclid VIS,VIS_101541380_0620372,150.7468466330195,1.7681015666367945,-0.9160774350166321,0.22127731144428253,91.77214050292969,101541380,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6632055640220642
Euclid VIS,VIS_101545698_1579062,150.50238877342503,2.4506379267456637,-0.31537288427352905,0.14639396965503693,91.76119232177734,101545698,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7089599370956421
Euclid VIS,VIS_101545696_1462124,149.9225278307437,2.4281954729110953,-0.47276031970977783,0.12808486819267273,91.75765228271484,101545696,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6561340689659119
