found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,vetoed_by_sat_v2,sharpness
Euclid VIS,VIS_101545696_1474303,149.91447246316594,2.478133240191148,-0.3198470175266266,0.08569669723510742,61.39154052734375,101545696,True,True,True,True,False,False,False,True,True,False,0.6095695495605469
JWST F115W,F115W_B7_1099362,150.04943825161328,2.4396802749423956,-3.659646511077881,1.8080002069473267,61.3878288269043,B7,False,True,False,True,True,True,True,True,True,False,0.6018216609954834
JWST F115W,F115W_B2_0787886,150.10888442875756,2.5634055581271937,-3.5215184688568115,1.8308898210525513,61.381046295166016,B2,False,True,False,True,False,True,True,True,True,False,0.5907750725746155
Euclid VIS,VIS_101544258_1250761,150.4724397695261,2.1743574496265046,0.005043474957346916,0.0853196457028389,61.3783073425293,101544258,True,True,True,True,False,False,True,True,True,False,0.6175953149795532
Euclid VIS,VIS_101542816_0789181,149.891414141487,2.1356695785667283,0.3908841609954834,0.08712469041347504,61.3740234375,101542816,True,True,True,True,False,False,False,True,True,False,0.6837170720100403
Euclid VIS,VIS_101544258_1263805,150.28617684869442,2.27235163929381,0.3880322277545929,0.08531071990728378,61.371883392333984,101544258,True,True,True,True,False,False,True,True,True,False,0.6717859506607056
Euclid VIS,VIS_101544256_1130258,149.93520947504658,2.122775694668321,0.002602845197543502,0.06959931552410126,61.363792419433594,101544256,False,True,True,True,False,False,False,True,True,False,0.5789931416511536
Euclid VIS,VIS_101541375_0457299,149.50728124464553,1.6916337251770472,-0.4744349718093872,0.07873322814702988,61.362403869628906,101541375,False,True,False,True,False,False,False,True,True,False,0.5733349323272705
JWST F115W,F115W_A5_0363194,150.31769627497908,2.018925921048048,-3.1440677642822266,1.8496081829071045,61.35981750488281,A5,False,True,False,True,False,True,False,True,True,False,0.6603403687477112
Euclid VIS,VIS_101539937_0246852,150.05922245066205,1.6327979374432544,-0.33785107731819153,0.09704253077507019,61.35044860839844,101539937,False,True,False,True,False,False,False,True,True,False,0.6187551021575928
Euclid VIS,VIS_101544256_1155250,149.7609384569798,2.2839507424192758,0.5060300230979919,0.06958165019750595,61.34821701049805,101544256,False,True,False,True,False,False,False,True,True,False,0.6673271059989929
Euclid VIS,VIS_101541376_0523162,149.72415106246964,1.8427035434782217,0.6880465745925903,0.07054489850997925,61.344512939453125,101541376,False,True,False,True,False,False,False,True,True,False,0.6889563202857971
Euclid VIS,VIS_101544257_1224812,149.99552169055647,2.35319508150122,0.34554433822631836,0.07650783658027649,61.34379196166992,101544257,True,True,True,True,False,False,False,True,True,False,0.676934003829956
Euclid VIS,VIS_101539938_0284779,150.39881258145175,1.6009031125067266,-0.23325085639953613,0.07520327717065811,61.3431510925293,101539938,False,True,False,True,False,False,False,True,True,False,0.5612675547599792
Euclid VIS,VIS_101541379_0583536,150.42860320121176,1.867378457761363,-0.549038827419281,0.09141136705875397,61.335662841796875,101541379,False,True,False,True,False,False,False,True,True,False,0.6452784538269043
JWST F115W,F115W_B3_0845663,150.29448520624587,2.4764139801293212,-3.8969919681549072,1.8112804889678955,61.33335876464844,B3,False,True,False,True,False,True,True,True,True,False,0.6979768872261047
Euclid VIS,VIS_101541379_0556754,150.6650122555458,1.640910441746475,-0.7764139175415039,0.09140726923942566,61.33291244506836,101541379,False,True,False,True,False,False,False,True,True,False,0.630658745765686
JWST F115W,F115W_A8_0526966,150.0634009630071,1.8327666167599796,-3.746319055557251,1.82522714138031,61.32817840576172,A8,False,True,False,True,True,True,True,True,True,False,0.5880540013313293
JWST F115W,F115W_B1_0650216,149.98874651279584,2.49323616913942,-3.473248243331909,1.833072304725647,61.327613830566406,B1,False,True,False,True,False,True,True,True,True,False,0.690113365650177
Euclid VIS,VIS_101541379_0583383,150.42193182070483,1.8665432946561769,-0.3294770121574402,0.09139056503772736,61.32170486450195,101541379,False,True,False,True,False,False,False,True,True,False,0.6253184676170349
Euclid VIS,VIS_101542817_0850328,149.93619763939077,2.0998975529580797,0.1455848067998886,0.08339633047580719,61.31295394897461,101542817,True,True,True,True,False,False,False,True,True,False,0.6507264375686646
Euclid VIS,VIS_101541376_0529773,149.66391652726156,1.8852995329830948,0.7577833533287048,0.07050241529941559,61.30757141113281,101541376,False,True,False,True,False,False,False,True,True,False,0.6866765022277832
Euclid VIS,VIS_101545699_1624381,150.51992171680575,2.4795314903317074,-0.9022850394248962,0.131466805934906,61.29488754272461,101545699,True,True,True,True,False,False,False,True,True,False,0.5837011933326721
Euclid VIS,VIS_101541375_0486701,149.666435020899,1.8867770172384302,0.4126579761505127,0.07864480465650558,61.293487548828125,101541375,False,True,False,True,False,False,False,True,True,False,0.6310046911239624
Euclid VIS,VIS_101545697_1552355,150.06284737009216,2.529616420593649,0.06884805858135223,0.0879049152135849,61.28984069824219,101545697,False,True,True,True,False,False,False,True,True,False,0.6533761024475098
Euclid VIS,VIS_101544258_1276587,150.46131948160752,2.359301633357453,0.295855313539505,0.08518795669078827,61.2835693359375,101544258,True,True,True,True,False,False,False,True,True,False,0.6993926763534546
Euclid VIS,VIS_101542816_0780525,149.7708552117348,2.0587574458961244,0.026969311758875847,0.08697786927223206,61.27059555053711,101542816,False,True,True,True,False,False,True,True,True,False,0.6386545300483704
JWST F115W,F115W_B7_1097987,150.08132021323382,2.4241776838295856,-3.0726089477539062,1.80448317527771,61.26841354370117,B7,False,True,False,True,False,True,True,True,True,False,0.6418887376785278
Euclid VIS,VIS_101542818_0879231,150.42880297268775,1.9222445230602148,-0.17037057876586914,0.09375405311584473,61.26823043823242,101542818,False,True,False,True,False,False,False,True,True,False,0.6597662568092346
Euclid VIS,VIS_101547133_1780991,149.4859004589056,2.739689334324167,-0.7353171110153198,0.15029306709766388,61.26814270019531,101547133,False,True,False,True,False,False,False,True,True,False,0.6661409735679626
Euclid VIS,VIS_101542817_0832746,150.16275981964358,1.956832697903116,0.34265491366386414,0.08332411199808121,61.259857177734375,101542817,False,True,True,True,False,False,False,True,True,False,0.6717829704284668
JWST F115W,F115W_A3_0203869,150.12072873081863,1.9998529106089515,-3.62101411819458,1.7786448001861572,61.25895309448242,A3,False,True,False,True,True,True,True,True,True,False,0.6251959204673767
JWST F115W,F115W_A6_0431362,149.74019106719237,2.0659469607095446,-3.2805845737457275,1.8067996501922607,61.255828857421875,A6,False,True,False,True,False,True,True,True,True,False,0.6514286994934082
Euclid VIS,VIS_101541376_0511304,149.67184467110886,1.7672743112176845,0.5122682452201843,0.07044290751218796,61.25582504272461,101541376,False,True,False,True,False,False,False,True,True,False,0.6649452447891235
Euclid VIS,VIS_101544256_1164032,149.89833097050422,2.330522013390229,-0.18280281126499176,0.06946694105863571,61.2470817565918,101544256,False,True,True,True,False,False,False,True,True,False,0.6883223652839661
Euclid VIS,VIS_101545697_1564783,150.1627764140511,2.622032705703777,0.4224981665611267,0.08782867342233658,61.2366828918457,101545697,False,True,False,True,False,False,False,True,True,False,0.6976671814918518
JWST F115W,F115W_B8_1149166,150.1244044787247,2.3642900274884076,-3.000399589538574,1.7677135467529297,61.23373031616211,B8,False,True,False,True,False,True,False,True,True,False,0.6932296752929688
JWST F115W,F115W_A10_0073529,150.31238947522237,1.7299729863609734,-3.96901273727417,1.8109456300735474,61.22881317138672,A10,False,True,False,True,True,True,True,True,True,False,0.6543012857437134
Euclid VIS,VIS_101545699_1639850,150.5590717075354,2.567134942524471,-0.31068432331085205,0.13131004571914673,61.2218017578125,101545699,False,True,False,True,False,False,False,True,True,False,0.6661911606788635
Euclid VIS,VIS_101545698_1596924,150.3989034166898,2.5929437983995576,0.06029181554913521,0.09767193347215652,61.221736907958984,101545698,False,True,False,True,False,False,False,True,True,False,0.6820608973503113
JWST F115W,F115W_A8_0567617,150.0608238428584,2.006702360032425,-4.088551044464111,1.8217358589172363,61.21086883544922,A8,False,True,False,True,False,True,False,True,True,False,0.592367947101593
JWST F115W,F115W_A10_0076015,150.27936193965218,1.7482111795602915,-3.6055445671081543,1.810351014137268,61.20870590209961,A10,False,True,False,True,True,True,True,True,True,False,0.6086134314537048
Euclid VIS,VIS_101545698_1587117,150.26015037981472,2.5140274185840075,-0.735907793045044,0.09764513373374939,61.20493698120117,101545698,True,True,True,True,False,False,True,True,True,False,0.6754527688026428
JWST F115W,F115W_A3_0239605,150.1779038229303,2.0966798261485606,-3.475891590118408,1.7770510911941528,61.204063415527344,A3,False,True,False,True,False,True,True,True,True,False,0.6378892064094543
JWST F115W,F115W_B10_0698972,150.34875332642682,2.119726355287415,-4.012763023376465,1.8605228662490845,61.2036018371582,B10,False,True,False,True,False,True,True,True,True,False,0.6959408521652222
Euclid VIS,VIS_101542817_0835834,150.05947949284774,1.9848548931727055,0.06154102087020874,0.08322922140359879,61.190093994140625,101542817,True,True,True,True,False,False,True,True,True,False,0.6133658289909363
Euclid VIS,VIS_101541379_0574019,150.60251243601792,1.7941603888061086,-0.23672062158584595,0.09118810296058655,61.185855865478516,101541379,False,True,False,True,False,False,False,True,True,False,0.6358234286308289
Euclid VIS,VIS_101545698_1593294,150.46386063355106,2.563077086590316,0.11479923129081726,0.09760952740907669,61.1826171875,101545698,False,True,False,True,False,False,False,True,True,False,0.669533371925354
Euclid VIS,VIS_101544256_1149845,149.7084734423388,2.251462585974568,0.2722477614879608,0.06939220428466797,61.181190490722656,101544256,False,True,False,True,False,False,False,True,True,False,0.5705477595329285
Euclid VIS,VIS_101542816_0772185,149.76741782058343,1.992845438187482,0.09683602303266525,0.08684791624546051,61.179054260253906,101542816,False,True,True,True,False,False,True,True,True,False,0.6320821046829224
JWST F115W,F115W_A1_0046224,149.81219123668942,2.25119460218063,-3.2370333671569824,1.725907325744629,61.17634582519531,A1,False,True,False,True,False,True,True,True,True,False,0.6630160808563232
Euclid VIS,VIS_101547137_1998343,150.51518311839098,2.6674104441234237,-0.2754475474357605,0.11461581289768219,61.173404693603516,101547137,False,True,False,True,False,False,False,True,True,False,0.6614648699760437
Euclid VIS,VIS_101539937_0247288,150.03699338195946,1.6367798775528104,0.20884889364242554,0.096756212413311,61.169437408447266,101539937,False,True,False,True,False,False,False,True,True,False,0.6702464818954468
Euclid VIS,VIS_101541380_0606028,150.73111688014075,1.6997647362819737,-0.3667986989021301,0.14748308062553406,61.1668586730957,101541380,False,True,False,True,False,False,False,True,True,False,0.6832454800605774
Euclid VIS,VIS_101547135_1854153,149.88751115761042,2.86528059458618,-0.5410575270652771,0.10650309175252914,61.1578483581543,101547135,False,True,False,True,False,False,False,True,True,False,0.626200258731842
JWST F115W,F115W_B3_0859246,150.29353595834672,2.5227642735419114,-4.041393756866455,1.8060014247894287,61.15460205078125,B3,False,True,False,True,False,True,True,True,True,False,0.5846859216690063
JWST F115W,F115W_A2_0131850,150.00763242843644,2.0558517874843547,-2.93013596534729,1.8052314519882202,61.146236419677734,A2,False,True,False,True,True,True,True,True,True,False,0.6912028193473816
Euclid VIS,VIS_101541376_0528898,149.85152356345262,1.8800239854566578,0.490742027759552,0.07030732929706573,61.1379280090332,101541376,False,True,False,True,False,False,False,True,True,False,0.642421305179596
Euclid VIS,VIS_101545697_1556494,150.08107667184552,2.5618743722669644,-0.5563936233520508,0.08768325299024582,61.135292053222656,101545697,True,True,True,True,False,False,True,True,True,False,0.5839374661445618
Euclid VIS,VIS_101545698_1589116,150.38877543585977,2.5302493351032913,-0.14380010962486267,0.09752006828784943,61.12654495239258,101545698,False,True,False,True,False,False,False,True,True,False,0.6426869630813599
Euclid VIS,VIS_101539936_0192430,149.8020842733372,1.6350824189956974,0.11862362921237946,0.1009521409869194,61.12473678588867,101539936,False,True,False,True,False,False,False,True,True,False,0.6934219002723694
JWST F115W,F115W_A6_0427474,149.71555248353783,2.056617442541785,-3.4655239582061768,1.802842140197754,61.12165832519531,A6,False,True,False,True,True,True,True,True,True,False,0.6928844451904297
Euclid VIS,VIS_101544256_1167048,149.80773233133326,2.342213630681313,-0.24103790521621704,0.06930777430534363,61.10675048828125,101544256,True,True,True,True,False,False,True,True,True,False,0.5822879076004028
Euclid VIS,VIS_101544256_1145031,149.87699290849082,2.2213397066577345,-0.32024431228637695,0.06928848475217819,61.08974075317383,101544256,True,True,True,True,False,False,True,True,True,False,0.6545617580413818
Euclid VIS,VIS_101545697_1565678,150.09210358248413,2.6280746774179073,-0.37539219856262207,0.08760431408882141,61.08025360107422,101545697,True,True,True,True,False,False,True,True,True,False,0.6449427008628845
Euclid VIS,VIS_101541376_0493524,149.74789015957126,1.6457462053457288,-0.21242885291576385,0.07022865116596222,61.06951141357422,101541376,False,True,False,True,False,False,False,True,True,False,0.6277406215667725
Euclid VIS,VIS_101545697_1564379,150.11114666368923,2.619576668050238,0.33345457911491394,0.087583027780056,61.06541442871094,101545697,True,True,True,True,False,False,True,True,True,False,0.6759012937545776
JWST F115W,F115W_B10_0730428,150.3872216822486,2.283621087399038,-3.5007715225219727,1.85608971118927,61.057769775390625,B10,False,True,False,True,True,True,True,True,True,False,0.6205580830574036
JWST F115W,F115W_B1_0683692,150.00751427797826,2.6056914250613468,-4.023409843444824,1.8249675035476685,61.056461334228516,B1,False,True,False,True,False,True,True,True,True,False,0.5861829519271851
Euclid VIS,VIS_101547136_1901734,150.0137451307917,2.6545058691518224,-0.35337477922439575,0.1175999864935875,61.04104995727539,101547136,False,True,True,True,False,False,True,True,True,False,0.6689693927764893
Euclid VIS,VIS_101541376_0491089,149.72922227013868,1.6296377573049692,0.41760218143463135,0.07018903642892838,61.03506088256836,101541376,False,True,False,True,False,False,False,True,True,False,0.6450870633125305
JWST F115W,F115W_B10_0745041,150.45854661538533,2.288982613375239,-3.6085596084594727,1.8553556203842163,61.03362274169922,B10,False,True,False,True,False,True,True,True,True,False,0.6804330945014954
Euclid VIS,VIS_101545697_1562436,150.14736451846161,2.6055756830076917,-0.5932509899139404,0.08753229677677155,61.0300407409668,101545697,True,True,True,True,False,False,True,True,True,False,0.5808167457580566
Euclid VIS,VIS_101544257_1219658,149.9936255617993,2.3188942020056054,-0.2743995785713196,0.07610280811786652,61.019039154052734,101544257,True,True,True,True,False,False,False,True,True,False,0.6602184772491455
Euclid VIS,VIS_101544256_1155580,149.8057491605727,2.2855558308657287,0.6976867914199829,0.0692032128572464,61.01456069946289,101544256,False,True,True,True,False,False,True,True,True,False,0.6702245473861694
Euclid VIS,VIS_101539940_0386270,150.7253040583197,1.6118248039204603,-1.4288820028305054,0.197940856218338,61.01252365112305,101539940,False,True,False,True,False,False,False,True,True,False,0.6017294526100159
Euclid VIS,VIS_101547135_1837123,150.02887739374032,2.824835805386151,-0.026856737211346626,0.1062074676156044,60.98809051513672,101547135,False,True,False,True,False,False,False,True,True,False,0.6184494495391846
Euclid VIS,VIS_101541376_0510800,149.67219120480024,1.764276364097457,-0.29370683431625366,0.07011723518371582,60.972625732421875,101541376,False,True,False,True,False,False,False,True,True,False,0.6962193250656128
JWST F115W,F115W_A4_0333239,150.2339716102486,2.1438627389139087,-3.2208728790283203,1.800188660621643,60.972476959228516,A4,False,True,False,True,True,True,True,True,True,False,0.6799604296684265
Euclid VIS,VIS_101544256_1182356,149.93866441905752,2.380789496408163,0.6472427845001221,0.06914516538381577,60.963382720947266,101544256,True,True,True,True,False,False,True,True,True,False,0.6771405935287476
Euclid VIS,VIS_101545698_1568841,150.29403380824513,2.369528874781537,-0.1131984293460846,0.09725909680128098,60.96296691894531,101545698,True,True,True,True,False,False,False,True,True,False,0.5946856141090393
Euclid VIS,VIS_101545699_1639700,150.52387699127587,2.566396673214327,-1.172107219696045,0.1307493895292282,60.96039962768555,101545699,False,True,False,True,False,False,False,True,True,False,0.5857365727424622
Euclid VIS,VIS_101542818_0908726,150.3253445446305,2.0022314098376346,-0.3174670934677124,0.0932532250881195,60.940940856933594,101542818,True,True,True,True,False,False,False,True,True,False,0.6793011426925659
JWST F115W,F115W_B8_1152823,150.18412769085634,2.353549637309948,-3.1935300827026367,1.7592087984085083,60.939125061035156,B8,False,True,False,True,False,True,False,True,True,False,0.6746862530708313
Euclid VIS,VIS_101542820_1008426,150.73667447291763,2.049155601109654,-0.22280675172805786,0.12308508157730103,60.9370002746582,101542820,False,True,False,True,False,False,False,True,True,False,0.6404222249984741
Euclid VIS,VIS_101548573_2220753,149.79814952405192,2.8609825899693084,0.4115712344646454,0.08860482275485992,60.93180847167969,101548573,False,True,False,True,False,False,False,True,True,False,0.6966014504432678
JWST F115W,F115W_B7_1060781,150.0001684251629,2.332854466029538,-3.191681146621704,1.7940930128097534,60.91563415527344,B7,False,True,False,True,False,True,False,True,True,False,0.6346737742424011
JWST F115W,F115W_A1_0027105,149.8597923065167,2.1738118110786964,-3.099968194961548,1.7181776762008667,60.90236282348633,A1,False,True,False,True,False,True,True,True,True,False,0.6398289203643799
Euclid VIS,VIS_101541380_0639757,150.7174327539437,1.8473408470890322,-0.6613153219223022,0.1468391716480255,60.89980697631836,101541380,False,True,False,True,False,False,False,True,True,False,0.654123067855835
JWST F115W,F115W_B5_0968555,150.55440962763848,2.421811208850979,-3.302206039428711,1.8696225881576538,60.88844680786133,B5,False,True,False,True,True,True,True,True,True,False,0.6515786647796631
JWST F115W,F115W_B1_0671837,149.93793356957116,2.586228642910478,-3.997415065765381,1.8198683261871338,60.885860443115234,B1,False,True,False,True,True,True,True,True,True,False,0.6894911527633667
Euclid VIS,VIS_101541376_0506524,149.94165666514496,1.735670375885282,0.6750809550285339,0.07001189887523651,60.88102722167969,101541376,False,True,False,True,False,False,False,True,True,False,0.6829921007156372
Euclid VIS,VIS_101542816_0743409,149.84743252521116,1.9268856066767177,-0.10803879797458649,0.08639879524707794,60.862674713134766,101542816,False,True,True,True,False,False,False,True,True,False,0.6896381378173828
Euclid VIS,VIS_101541379_0572113,150.5901832545986,1.777952570512944,-0.1751728355884552,0.09070602804422379,60.862388610839844,101541379,False,True,False,True,False,False,False,True,True,False,0.6275584697723389
Euclid VIS,VIS_101544258_1234103,150.46473975628183,2.1164999910713647,0.11759928613901138,0.08459068834781647,60.85390090942383,101544258,True,True,True,True,False,False,False,True,True,False,0.6188181638717651
Euclid VIS,VIS_101544257_1190093,150.02239822453737,2.1222574523701354,-0.1926763355731964,0.0758955180644989,60.85283660888672,101544257,True,True,True,True,False,False,True,True,True,False,0.5776166915893555
Euclid VIS,VIS_101541376_0491764,149.76481321923373,1.633544828577573,-0.27219805121421814,0.06997258961200714,60.84684371948242,101541376,False,True,False,True,False,False,False,True,True,False,0.6277955770492554
Euclid VIS,VIS_101545697_1556680,150.11341969543452,2.5631878113791116,0.36577579379081726,0.08725111186504364,60.83399200439453,101545697,True,True,True,True,False,False,True,True,True,False,0.6806939244270325
Euclid VIS,VIS_101542816_0740775,149.87927107568152,1.9222480187950353,0.2939086854457855,0.08635758608579636,60.83364486694336,101542816,True,True,True,True,False,False,True,True,True,False,0.6975098252296448
JWST F115W,F115W_B7_1077818,150.0201810295726,2.3827057219568344,-3.251967430114746,1.791331171989441,60.821861267089844,B7,False,True,False,True,True,True,True,True,True,False,0.660858154296875
JWST F115W,F115W_B4_0885407,150.33311859669544,2.386292143693663,-3.908571243286133,1.8016146421432495,60.81679916381836,B4,False,True,False,True,False,True,False,True,True,False,0.6634654998779297
Euclid VIS,VIS_101547135_1844897,149.8568052899974,2.8503261088031637,-0.06716198474168777,0.10590784251689911,60.816036224365234,101547135,False,True,False,True,False,False,False,True,True,False,0.6407500505447388
Euclid VIS,VIS_101545697_1531466,150.11535689750337,2.3634767224919404,0.545391857624054,0.0872240960597992,60.815155029296875,101545697,True,True,True,True,False,False,True,True,True,False,0.6838971972465515
Euclid VIS,VIS_101544254_1102502,149.4783268672184,2.369548147081559,0.23501092195510864,0.09928592294454575,60.81458282470703,101544254,False,True,False,True,False,False,False,True,True,False,0.6826899647712708
Euclid VIS,VIS_101542817_0845671,150.03815711431756,2.0613750247781972,-0.25528860092163086,0.08270277082920074,60.80304718017578,101542817,False,True,True,True,False,False,False,True,True,False,0.698516309261322
JWST F115W,F115W_A8_0568374,150.06857929766505,2.008465245254585,-3.2791733741760254,1.8095600605010986,60.8017578125,A8,False,True,False,True,True,True,False,True,True,False,0.6365179419517517
Euclid VIS,VIS_101541375_0448235,149.57663263839703,1.6290468473990605,0.36444783210754395,0.0779823362827301,60.77717971801758,101541375,False,True,False,True,False,False,False,True,True,False,0.6298730373382568
Euclid VIS,VIS_101544258_1242462,150.4442632597798,2.1390201446393142,-0.23899748921394348,0.08448278158903122,60.77627182006836,101544258,True,True,True,True,False,False,True,True,True,False,0.6789348125457764
Euclid VIS,VIS_101541379_0570447,150.42077590132092,1.7636415241012804,-0.349244624376297,0.09056788682937622,60.76969909667969,101541379,False,True,False,True,False,False,False,True,True,False,0.5538263320922852
Euclid VIS,VIS_101542817_0837230,150.18645746221114,1.9947817710392273,0.44313788414001465,0.08265140652656555,60.76528549194336,101542817,True,True,True,True,False,False,False,True,True,False,0.6848285794258118
Euclid VIS,VIS_101541380_0637735,150.71414884225302,1.839868169400062,-0.6913792490959167,0.1465120017528534,60.76411819458008,101541380,False,True,False,True,False,False,False,True,True,False,0.6324052214622498
JWST F115W,F115W_A7_0495750,149.83908813715243,2.0439970075483123,-3.619426727294922,1.7973417043685913,60.75768280029297,A7,False,True,False,True,False,True,True,True,True,False,0.6520761251449585
Euclid VIS,VIS_101541376_0528780,149.75309610379338,1.8792030271664462,-0.320295512676239,0.06986241042613983,60.751033782958984,101541376,False,True,False,True,False,False,False,True,True,False,0.608961284160614
JWST F115W,F115W_B7_1076450,150.03810037779596,2.368597804899364,-3.312713861465454,1.7892396450042725,60.7508430480957,B7,False,True,False,True,False,True,True,True,True,False,0.6389433145523071
Euclid VIS,VIS_101545697_1547866,150.15487440641377,2.494620322531443,-0.5630075931549072,0.08713039755821228,60.74982452392578,101545697,False,True,True,True,False,False,True,True,True,False,0.6337370872497559
JWST F115W,F115W_B1_0649038,149.90636896123235,2.5101590090198767,-3.29335355758667,1.8155975341796875,60.742977142333984,B1,False,True,False,True,True,True,True,True,True,False,0.6512055993080139
Euclid VIS,VIS_101544257_1227475,150.1505001388096,2.370443171527628,-0.06395743787288666,0.07575676590204239,60.74158477783203,101544257,True,True,True,True,False,False,False,True,True,False,0.6358004808425903
Euclid VIS,VIS_101548576_2410397,150.37609344855662,2.8599048388461337,-1.034348964691162,0.1135682538151741,60.727027893066406,101548576,False,True,False,True,False,False,False,True,True,False,0.6627703309059143
Euclid VIS,VIS_101541379_0563721,150.50071367170736,1.7056347331551862,0.29686108231544495,0.09049560874700546,60.7212028503418,101541379,False,True,False,True,False,False,False,True,True,False,0.672522246837616
JWST F115W,F115W_A8_0543038,150.09383079476615,1.8989707935399196,-3.6546528339385986,1.8071081638336182,60.71937561035156,A8,False,True,False,True,True,True,True,True,True,False,0.6433910131454468
JWST F115W,F115W_A1_0014798,149.7404846301126,2.178174485907566,-3.9985556602478027,1.712826132774353,60.71267318725586,A1,False,True,False,True,True,True,True,True,True,False,0.6826014518737793
Euclid VIS,VIS_101539938_0289088,150.34017598159573,1.6275866206709446,0.31988176703453064,0.07442227751016617,60.706092834472656,101539938,False,True,False,True,False,False,False,True,True,False,0.6800547242164612
Euclid VIS,VIS_101547135_1821402,149.83433836758402,2.7577538765140726,0.09488806128501892,0.10570985078811646,60.70234298706055,101547135,False,True,False,True,False,False,False,True,True,False,0.6770700216293335
Euclid VIS,VIS_101545697_1547199,150.25362072115988,2.488779260474742,-0.36700505018234253,0.0870601236820221,60.700828552246094,101545697,True,True,True,True,False,False,True,True,True,False,0.6051420569419861
Euclid VIS,VIS_101541379_0564793,150.4251245972352,1.715672232452198,0.1511526256799698,0.09046436846256256,60.70024108886719,101541379,False,True,False,True,False,False,False,True,True,False,0.6925115585327148
Euclid VIS,VIS_101545697_1547476,149.98457770972203,2.4911383925157167,0.21078059077262878,0.08704414963722229,60.68968963623047,101545697,True,True,True,True,False,False,True,True,True,False,0.680737316608429
Euclid VIS,VIS_101539939_0360402,150.65420189307005,1.6220965610163876,0.15573175251483917,0.09615091979503632,60.689422607421875,101539939,False,True,False,True,False,False,False,True,True,False,0.6587698459625244
Euclid VIS,VIS_101539938_0287745,150.25424385199148,1.6197006442524688,0.13288748264312744,0.07439400255680084,60.68302917480469,101539938,False,True,False,True,False,False,False,True,True,False,0.5995285511016846
Euclid VIS,VIS_101544257_1196768,150.09324103731655,2.162948945569946,0.5642613172531128,0.07567611336708069,60.676918029785156,101544257,True,True,True,True,False,False,True,True,True,False,0.6863600611686707
Euclid VIS,VIS_101545696_1463979,149.8947600994487,2.438339435577758,-0.12640458345413208,0.0846932977437973,60.672725677490234,101545696,False,True,True,True,False,False,True,True,True,False,0.6107146143913269
JWST F115W,F115W_A6_0431225,149.79033303526776,2.0460757350103473,-3.7431204319000244,1.7894699573516846,60.668304443359375,A6,False,True,False,True,True,True,True,True,True,False,0.5980527997016907
Euclid VIS,VIS_101547136_1897346,150.08643312396254,2.612065970826535,-0.32601284980773926,0.11687074601650238,60.662532806396484,101547136,False,True,True,True,False,False,True,True,True,False,0.6604243516921997
Euclid VIS,VIS_101547136_1902788,150.22922584270387,2.6638005366202697,0.1567385196685791,0.11686594784259796,60.66004180908203,101547136,False,True,False,True,False,False,False,True,True,False,0.6873837113380432
Euclid VIS,VIS_101542818_0902836,150.44753618935889,1.9859635986231454,0.003598021576181054,0.09281797707080841,60.6565055847168,101542818,True,True,True,True,False,False,False,True,True,False,0.6290639638900757
Euclid VIS,VIS_101542818_0909328,150.21860667609695,2.0039331236228373,0.22397685050964355,0.09281574189662933,60.65504455566406,101542818,False,True,True,True,False,False,True,True,True,False,0.6715874671936035
Euclid VIS,VIS_101544256_1163752,149.8639623641056,2.3291823980116133,0.07241912931203842,0.06879523396492004,60.65485763549805,101544256,False,True,True,True,False,False,False,True,True,False,0.583636462688446
JWST F115W,F115W_A6_0448730,149.79577548884222,2.114075425170193,-3.98988676071167,1.78887939453125,60.64828109741211,A6,False,True,False,True,True,True,True,True,True,False,0.6136991381645203
Euclid VIS,VIS_101545698_1595417,150.2681544937371,2.5808663651247215,-0.30690351128578186,0.09675679355859756,60.64811706542969,101545698,False,True,False,True,False,False,False,True,True,False,0.5863362550735474
Euclid VIS,VIS_101545694_1408304,149.49200667713538,2.3958161458780367,-0.8107770085334778,0.11548107862472534,60.646820068359375,101545694,False,True,False,True,False,False,False,True,True,False,0.5848271250724792
Euclid VIS,VIS_101541375_0465192,149.46965433426027,1.7411236154550747,-0.6121020913124084,0.07781386375427246,60.645877838134766,101541375,False,True,False,True,False,False,False,True,True,False,0.5945106148719788
Euclid VIS,VIS_101544255_1117988,149.69821493606955,2.246967284315264,-0.2898480296134949,0.12726183235645294,60.645851135253906,101544255,False,True,False,True,False,False,False,True,True,False,0.6537095904350281
Euclid VIS,VIS_101541375_0457114,149.50155048655026,1.690452504127719,0.05915174260735512,0.07780706137418747,60.64057540893555,101541375,False,True,False,True,False,False,False,True,True,False,0.6210411190986633
Euclid VIS,VIS_101542818_0935143,150.24509845755057,2.0742233614231846,0.22248424589633942,0.09278953075408936,60.637916564941406,101542818,True,True,True,True,False,False,True,True,True,False,0.6776798963546753
Euclid VIS,VIS_101542818_0912378,150.37451847239723,2.0112626029050005,0.08640137314796448,0.09275596588850021,60.61598205566406,101542818,False,True,True,True,False,False,True,True,True,False,0.6207510828971863
JWST F115W,F115W_A8_0574914,150.01178157221298,2.042369990966758,-3.41357421875,1.8037594556808472,60.60685729980469,A8,False,True,False,True,True,True,False,True,True,False,0.660370409488678
JWST F115W,F115W_A4_0298952,150.17445143577729,2.0345286930409183,-3.170095920562744,1.7893903255462646,60.60673522949219,A4,False,True,False,True,True,True,False,True,True,False,0.6751642227172852
