found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
HST F814W,F814W_042_2730289,150.02453789360746,1.8443017575150906,-4.877591609954834,5.7536187171936035,1983.00537109375,042,True,False,True,False,True,True,True,False,True
HST F814W,F814W_052_4066990,150.32823451416604,2.0976544512739492,-4.048281669616699,5.387272357940674,1979.467041015625,052,True,False,True,False,True,True,True,False,True
HST F814W,F814W_040_2477207,150.24566677182642,1.929291146223623,-4.182353496551514,5.044809818267822,1948.875244140625,040,True,False,True,False,True,True,True,False,True
HST F814W,F814W_074_6752778,150.56488086035353,2.3410774404572825,-4.559098720550537,6.062281131744385,1918.2506103515625,074,True,False,True,False,True,True,True,False,True
HST F814W,F814W_041_2549100,150.06063710500968,1.8173188252587007,-4.420011043548584,5.080025672912598,1907.5067138671875,041,True,False,True,False,True,True,True,False,True
HST F814W,F814W_051_3808200,150.48887674337948,2.0991947389070833,-5.22377872467041,5.260202884674072,1880.0108642578125,051,True,False,True,False,True,True,True,False,True
HST F814W,F814W_075_6987942,150.5569415032958,2.319597912731068,-5.129178047180176,4.98331356048584,1854.0374755859375,075,True,False,True,False,True,True,True,False,True
HST F814W,F814W_066_5825809,149.91317148727245,2.158311202705915,-4.722233295440674,5.6042938232421875,1839.51904296875,066,True,False,True,False,True,True,True,False,True
HST F814W,F814W_042_2730551,150.0235024161062,1.8444143376879654,-4.748043060302734,5.219576835632324,1798.9459228515625,042,True,False,True,False,True,True,True,False,True
HST F814W,F814W_074_6881471,150.59406269784745,2.4118189904426233,-4.544544696807861,5.680990695953369,1797.6011962890625,074,True,False,True,False,True,True,True,False,True
HST F814W,F814W_077_7282312,150.2278380679646,2.4565186004312043,-4.858719825744629,4.640713691711426,1747.8056640625,077,True,False,True,False,True,True,True,False,True
HST F814W,F814W_067_6095021,149.84983792914215,2.18586260103509,-3.5049147605895996,4.8227620124816895,1726.486572265625,067,True,False,True,False,True,True,True,False,True
HST F814W,F814W_091_8752062,149.86316955309792,2.516312016061365,-5.055196285247803,4.800477504730225,1712.0340576171875,091,True,False,True,False,True,True,True,False,True
HST F814W,F814W_074_6901927,150.59657304417175,2.4230349619284777,-5.0154008865356445,5.363144397735596,1697.0269775390625,074,True,False,True,False,True,True,True,False,True
HST F814W,F814W_042_2730254,150.02463857195136,1.8442728982968675,-4.590685844421387,4.8435959815979,1669.36279296875,042,True,False,True,False,True,True,True,False,True
HST F814W,F814W_055_4454534,149.87613019861797,2.010353076965446,-3.845684051513672,4.533501148223877,1651.483642578125,055,True,False,True,False,True,True,True,False,True
HST F814W,F814W_079_7481936,149.8813282958926,2.324258017005773,-4.729274272918701,4.50721549987793,1640.9227294921875,079,True,False,True,False,True,True,True,False,True
HST F814W,F814W_063_5286405,150.4991140970726,2.1494597214243467,-4.6666460037231445,4.386577129364014,1639.6361083984375,063,True,False,True,False,True,True,True,False,True
HST F814W,F814W_055_4454134,149.88043902181394,2.0097934168673652,-4.517292499542236,4.47670841217041,1630.794921875,055,True,False,True,False,True,True,True,False,True
HST F814W,F814W_051_3808038,150.48928739681733,2.099144023850619,-5.056906223297119,4.545932769775391,1624.728759765625,051,True,False,True,False,True,True,True,False,True
HST F814W,F814W_042_2730723,150.02284190983303,1.8445116503162533,-4.7436933517456055,4.708621978759766,1622.843505859375,042,True,False,True,False,True,True,True,False,True
HST F814W,F814W_063_5340193,150.5261993844134,2.2449442570978806,-4.0432515144348145,4.174066543579102,1560.2027587890625,063,True,False,True,False,True,True,True,False,True
