id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,combined_sigma,max_snr_detect,n_3sig_detect,quality_flag,mag_F814W,mag_VIS,mag_Y,mag_J,mag_H,mag_F115W,mag_F150W,mag_F277W,mag_F444W,snr_F814W,snr_VIS,snr_Y,snr_J,snr_H,snr_F115W,snr_F150W,snr_F277W,snr_F444W,cnn_conf_hst,cnn_conf_jwst,cnn_conf_vis,cnn_conf_nisp,composite_confidence
cand_00075,469731,HST,076,B3,101545698,150.2613615,2.4223077,150.2613615,2.4223077,0.000,-1,F814W,3.32,1.000,3.32,1,cnn_candidate,27.03,26.35,19.69,19.18,19.39,28.24,27.83,26.47,26.43,3.32,33.14,15.49,20.31,16.73,6.10,6.95,47.41,41.99,1.0000,0.0000,0.0000,0.0000,1.0000
cand_00076,EuclidID_1501001514030986240,EUCLID-NISP,,,101548575,150.1001514,3.0986322,150.1001514,3.0986322,0.000,-1,H,0.30,1.000,0.30,1,cnn_candidate,-1,25.84,18.27,18.18,17.38,-1,-1,-1,-1,0.00,20.65,0.28,0.19,0.30,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00077,192102,EUCLID-NISP,056,A6,101542816,149.7125240,1.9748290,149.7125240,1.9748290,0.000,-1,H,443.24,1.000,443.24,1,cnn_candidate,23.33,23.30,15.93,16.34,14.84,23.17,22.82,21.47,21.83,214.53,109.65,200.22,128.26,443.24,52.87,49.33,188.20,294.73,0.0000,0.0000,0.0000,1.0000,1.0000
cand_00078,EuclidID_1500908692023912192,HST,077,B7,101545697,150.0908693,2.3912256,150.0908693,2.3912256,0.000,-1,F814W,10.48,1.000,10.48,1,cnn_candidate,21.82,20.10,12.39,11.82,11.66,22.40,22.09,20.06,20.35,10.48,42.20,273.01,290.77,294.69,6.67,6.51,60.09,92.82,1.0000,0.0000,0.0000,0.0000,1.0000
cand_00079,EuclidID_1509471929026874368,EUCLID-NISP,,,101547139,150.9471929,2.6874438,150.9471929,2.6874438,0.000,-1,J,0.16,1.000,0.16,1,cnn_candidate,-1,26.13,19.54,18.73,18.72,-1,-1,-1,-1,0.00,35.62,0.15,0.16,0.13,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00080,EuclidID_1496312961020524800,EUCLID-NISP,056,,101542815,149.6312962,2.0524846,149.6312962,2.0524846,0.000,-1,Y,17.86,1.000,17.86,1,cnn_candidate,26.42,25.79,18.54,19.09,18.40,-1,-1,-1,-1,27.67,21.11,17.86,7.12,1.71,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00081,EuclidID_1496312964020524800,EUCLID-NISP,056,,101542815,149.6312964,2.0524871,149.6312964,2.0524871,0.000,-1,Y,18.06,1.000,18.06,1,cnn_candidate,26.45,25.93,18.54,19.10,18.39,-1,-1,-1,-1,27.35,20.06,18.06,7.10,1.73,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00082,EuclidID_1495401735029515008,EUCLID-VIS,117,,101548572,149.5401736,2.9515032,149.5401736,2.9515032,0.000,-1,VIS,1293.15,1.000,1293.15,1,cnn_candidate,-1,20.93,-1,-1,-1,-1,-1,-1,-1,0.00,1293.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0000,1.0000
cand_00083,552357,EUCLID-VIS,075,B5,101545698,150.4474230,2.3799620,150.4474230,2.3799620,0.000,-1,VIS,200.08,1.000,200.08,1,cnn_candidate,20.61,20.78,13.53,13.24,13.40,23.27,23.04,20.93,21.12,1233.18,200.08,3166.89,2731.54,2790.49,0.66,1.17,238.47,334.08,0.0000,0.0000,1.0000,0.0000,1.0000
cand_00084,726315,EUCLID-VIS,064,B9,101544258,150.3348390,2.2661830,150.3348390,2.2661830,0.000,-1,VIS,145.35,1.000,145.35,1,cnn_candidate,20.42,20.74,13.55,13.24,13.40,24.10,24.10,21.64,21.26,1486.33,145.35,2393.51,2231.10,2174.07,0.50,0.28,91.79,263.17,0.0000,0.0000,1.0000,0.0000,1.0000
cand_00085,EuclidID_1502457196020706560,JWST,052,A4,101542818,150.2457197,2.0706519,150.2457197,2.0706519,0.000,-1,F444W,41.22,1.000,41.22,1,cnn_candidate,26.91,26.02,18.94,18.62,18.62,28.22,28.71,26.18,26.20,18.92,45.51,12.39,11.79,12.48,5.42,4.07,36.33,41.22,0.0000,1.0000,0.0000,0.0000,1.0000
cand_00086,EuclidID_1492938005020830976,EUCLID-NISP,,,101542814,149.2938006,2.0831042,149.2938006,2.0831042,0.000,-1,Y,594.06,1.000,594.06,1,cnn_candidate,-1,30.70,14.85,21.35,21.88,-1,-1,-1,-1,0.00,0.18,594.06,1.10,0.70,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00087,EuclidID_1496900001014922496,EUCLID-NISP,020,,101539936,149.6900002,1.4922374,149.6900002,1.4922374,0.000,-1,Y,14.59,1.000,14.59,1,cnn_candidate,-1,26.52,18.96,19.03,19.14,-1,-1,-1,-1,0.00,11.46,14.59,11.54,0.14,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00088,EuclidID_1500209620022029824,JWST,066,A2,101544257,150.0209620,2.2029772,150.0209620,2.2029772,0.000,-1,F444W,42.86,1.000,42.86,1,cnn_candidate,27.65,27.35,19.89,19.30,19.34,28.04,27.81,26.18,26.28,9.17,26.80,35.68,48.50,43.61,11.28,13.62,0.07,42.86,0.0000,1.0000,0.0000,0.0000,1.0000
cand_00089,EuclidID_1499945942022045952,JWST,066,A2,101544257,149.9945942,2.2046003,149.9945942,2.2046003,0.000,-1,F444W,52.47,1.000,52.47,1,cnn_candidate,26.92,26.37,19.21,18.73,18.69,27.24,26.93,25.55,26.14,18.60,43.47,57.42,70.59,87.29,14.95,15.53,1.10,52.47,0.0000,1.0000,0.0000,0.0000,1.0000
cand_00090,EuclidID_1501295370014546944,EUCLID-NISP,,,101539937,150.1295371,1.4546922,150.1295371,1.4546922,0.000,-1,Y,0.48,1.000,0.48,1,cnn_candidate,-1,25.14,18.32,17.91,18.00,-1,-1,-1,-1,0.00,29.67,0.48,0.36,0.21,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00091,EuclidID_1509195587028730880,EUCLID-NISP,,,101547139,150.9195587,2.8730894,150.9195587,2.8730894,0.000,-1,J,8.07,1.000,8.07,1,cnn_candidate,-1,26.34,19.05,18.88,19.06,-1,-1,-1,-1,0.00,15.14,7.84,8.07,7.33,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00092,EuclidID_1507803973024268800,EUCLID-NISP,073,,101545700,150.7804650,2.4268020,150.7804650,2.4268020,0.000,-1,Y,976.89,1.000,976.89,1,cnn_candidate,19.31,22.21,12.67,12.23,12.33,-1,-1,-1,-1,1166.70,0.82,976.89,759.84,779.53,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00093,EuclidID_1496049014030092800,EUCLID-NISP,,,101548573,149.6049015,3.0092701,149.6049015,3.0092701,0.000,-1,H,0.10,1.000,0.10,1,cnn_candidate,-1,25.51,19.24,18.91,18.54,-1,-1,-1,-1,0.00,52.26,0.10,0.08,0.10,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00094,EuclidID_1505622962012497408,EUCLID-NISP,,,101538499,150.5622963,1.2497312,150.5622963,1.2497312,0.000,-1,H,132.53,1.000,132.53,1,cnn_candidate,-1,26.57,17.75,17.18,16.55,-1,-1,-1,-1,0.00,7.72,44.09,52.38,132.53,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,1.0000
cand_00095,HSTID_221,JWST,077,B2,101545697,150.1092580,2.4486630,150.1092580,2.4486630,0.000,-1,F150W,8.08,1.000,8.08,1,cnn_candidate,25.82,25.40,18.14,17.59,17.33,27.40,27.24,26.03,25.78,40.67,40.07,97.30,96.80,127.41,7.21,8.08,1.58,1.68,0.0000,1.0000,0.0000,0.0000,1.0000
cand_00096,EuclidID_1499669602031504640,EUCLID-VIS,,,101550013,149.9669602,3.1504699,149.9669602,3.1504699,0.000,-1,VIS,0.25,1.000,0.25,1,cnn_candidate,-1,26.08,-1,-1,-1,-1,-1,-1,-1,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0000,1.0000
cand_00097,EuclidID_1499183026027240448,EUCLID-VIS,102,,101547135,149.9182650,2.7240950,149.9182650,2.7240950,0.000,-1,VIS,24.59,1.000,24.59,1,cnn_candidate,20.53,21.95,13.54,13.19,13.28,-1,-1,-1,-1,1403.95,24.59,2057.21,2135.99,1868.75,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0000,1.0000
cand_00098,EuclidID_1505852728017966080,HST,038,,101541379,150.5852729,1.7966130,150.5852729,1.7966130,0.000,-1,,0.00,1.000,0.00,1,cnn_candidate,-1,20.17,12.80,12.39,12.54,-1,-1,-1,-1,-2.30,666.56,3641.75,2670.18,2688.37,0.00,0.00,0.00,0.00,1.0000,nan,0.0000,0.0000,1.0000
cand_00099,EuclidID_1506118320026140160,EUCLID-VIS,086,,101545699,150.6118720,2.6140310,150.6118720,2.6140310,0.000,-1,VIS,13.82,1.000,13.82,1,cnn_candidate,20.71,21.33,12.87,12.35,12.24,-1,-1,-1,-1,123.44,13.82,300.53,330.62,352.26,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0000,1.0000
cand_00100,EuclidID_1509976498025716992,EUCLID-VIS,,,101545701,150.9976498,2.5716872,150.9976498,2.5716872,0.000,-1,VIS,4.19,1.000,4.19,1,cnn_candidate,-1,25.96,18.37,17.72,17.28,-1,-1,-1,-1,0.00,4.19,48.85,72.04,105.33,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0000,1.0000
cand_00101,411850,EUCLID-VIS,102,B1,101547135,150.0074120,2.6529110,150.0074120,2.6529110,0.000,-1,VIS,76.42,1.000,76.42,1,cnn_candidate,20.41,20.87,13.46,13.11,13.24,23.39,23.17,21.17,21.26,951.00,76.42,2614.08,2326.11,2373.16,0.45,0.33,100.84,214.81,0.0000,0.0000,1.0000,0.0000,1.0000
cand_00102,EuclidID_1500209484022029824,JWST,066,A2,101544257,150.0209484,2.2029916,150.0209484,2.2029916,0.000,-1,F444W,42.57,1.000,42.57,1,cnn_candidate,28.54,27.14,19.90,19.33,19.30,28.27,28.08,26.16,26.28,4.29,28.00,36.25,48.46,44.05,9.31,10.91,0.07,42.57,0.0000,1.0000,0.0000,0.0000,1.0000
cand_00103,EuclidID_1497873684026878720,EUCLID-NISP,103,,101547135,149.7873980,2.6878740,149.7873980,2.6878740,0.000,-1,Y,50.71,1.000,50.71,1,cnn_candidate,26.62,26.59,17.70,19.79,19.54,-1,-1,-1,-1,23.09,5.86,50.71,5.13,0.28,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00104,EuclidID_1494033393024474112,EUCLID-NISP,081,,101545694,149.4033393,2.4474162,149.4033393,2.4474162,0.000,-1,H,565.38,1.000,565.38,1,cnn_candidate,-1,25.08,17.70,17.62,14.76,-1,-1,-1,-1,0.00,17.00,26.01,34.62,565.38,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,1.0000,1.0000
cand_00105,EuclidID_1494134227025037824,EUCLID-VIS,093,,101545694,149.4134228,2.5037763,149.4134228,2.5037763,0.000,-1,VIS,1638.33,1.000,1638.33,1,cnn_candidate,-1,20.56,-1,-1,-1,-1,-1,-1,-1,0.00,1638.33,-0.08,-11.66,-1.75,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0000,1.0000
cand_00106,EuclidID_1506245548025780224,HST,086,,101545699,150.6245549,2.5780220,150.6245549,2.5780220,0.000,-1,,0.00,1.000,0.00,1,cnn_candidate,-1,-1,18.29,18.59,20.38,-1,-1,-1,-1,-2.19,0.00,25.23,15.97,3.43,0.00,0.00,0.00,0.00,0.9999,nan,0.0000,0.0000,0.9999
cand_00107,246732,HST,055,A7,101542816,149.8739227,2.0109801,149.8739227,2.0109801,0.000,-1,F814W,1.24,1.000,1.24,1,cnn_candidate,28.27,27.44,22.04,20.00,20.91,28.23,28.14,27.33,27.23,1.24,14.44,1.56,6.03,2.83,14.20,14.90,36.85,29.50,0.9999,0.0000,0.0000,0.0000,0.9999
cand_00108,EuclidID_1493142917021559296,EUCLID-VIS,,,101544254,149.3142918,2.1559195,149.3142918,2.1559195,0.000,-1,VIS,688.51,1.000,688.51,1,cnn_candidate,-1,21.48,19.04,-1,-1,-1,-1,-1,-1,0.00,688.51,9.30,-0.77,-2.70,0.00,0.00,0.00,0.00,nan,nan,0.9999,0.0000,0.9999
cand_00109,566588,HST,074,B5,101545699,150.5731989,2.4487160,150.5731989,2.4487160,0.000,-1,F814W,1.22,1.000,1.22,1,cnn_candidate,29.81,-1,14.10,13.79,13.99,20.61,20.39,20.90,21.38,1.22,0.00,1795.53,1752.61,1645.54,325.22,447.61,1328.33,1068.37,1.0000,0.0000,0.0000,0.0000,0.9999
cand_00110,EuclidID_1502356698030736128,EUCLID-NISP,,,101548575,150.2356699,3.0736091,150.2356699,3.0736091,0.000,-1,H,39.48,1.000,39.48,1,cnn_candidate,-1,28.10,-1,17.49,17.59,-1,-1,-1,-1,0.00,1.50,-0.03,36.14,39.48,0.00,0.00,0.00,0.00,nan,nan,0.0000,0.9999,0.9999
cand_00111,EuclidID_1502097052027621376,EUCLID-NISP,101,,101547136,150.2097053,2.7621434,150.2097053,2.7621434,0.000,-1,Y,0.33,1.000,0.33,1,cnn_candidate,26.38,25.26,19.08,18.59,18.25,-1,-1,-1,-1,26.08,78.51,0.33,0.21,0.17,0.00,0.00,0.00,0.00,0.0001,nan,0.0000,1.0000,0.9999
cand_00112,410625,EUCLID-VIS,102,B1,101547135,149.9279360,2.6725800,149.9279360,2.6725800,0.000,-1,VIS,255.65,1.000,255.65,1,cnn_candidate,20.43,20.74,13.39,13.00,13.11,21.24,21.48,20.39,20.74,1408.42,255.65,3233.64,2551.27,2585.55,15.35,10.53,452.37,490.25,0.0000,0.0000,0.9999,0.0000,0.9999
cand_00113,EuclidID_1505684660012384768,EUCLID-VIS,,,101538499,150.5684661,1.2384842,150.5684661,1.2384842,0.000,-1,VIS,787.72,1.000,787.72,1,cnn_candidate,-1,21.11,21.71,19.53,20.24,-1,-1,-1,-1,0.00,787.72,1.35,7.30,3.96,0.00,0.00,0.00,0.00,nan,nan,0.9999,0.0000,0.9999
cand_00114,393273,EUCLID-VIS,090,B1,101545696,149.8950140,2.5588380,149.8950140,2.5588380,0.000,-1,VIS,96.68,1.000,96.68,1,cnn_candidate,20.81,21.60,13.73,13.42,13.60,24.76,24.80,21.84,21.48,1366.89,96.68,2872.64,2668.21,2668.70,0.11,0.11,80.04,231.24,0.0000,0.0000,1.0000,0.0001,0.9999
cand_00115,EuclidID_1503305672022717952,EUCLID-NISP,064,B9,101544258,150.3305672,2.2717962,150.3305672,2.2717962,0.000,-1,Y,9.80,1.000,9.80,1,cnn_candidate,24.83,23.98,16.49,16.04,15.98,26.49,26.19,23.64,23.41,47.11,39.71,9.80,7.26,3.72,8.24,7.07,68.12,100.26,0.0000,0.0001,0.0000,1.0000,0.9999
cand_00116,97805,HST,065,A3,101544257,150.1423054,2.1391954,150.1423054,2.1391954,0.000,-1,,0.00,1.000,0.00,1,cnn_candidate,-1,-1,-1,-1,-1,29.17,-1,26.70,-1,-3.31,-1.83,-9.17,-6.33,-13.05,3.79,-1.98,49.19,-0.24,0.9999,0.0000,0.0000,0.0000,0.9999
cand_00117,333080,EUCLID-VIS,041,A9,101542818,150.2215490,1.9410620,150.2215490,1.9410620,0.000,-1,VIS,110.33,1.000,110.33,1,cnn_candidate,20.41,20.81,13.21,12.89,13.04,23.13,23.05,20.73,20.82,1161.12,110.33,2498.42,2449.83,2654.92,0.58,0.39,168.19,279.30,0.0000,0.0000,0.9999,0.0000,0.9999
cand_00118,EuclidID_1500590133018821120,JWST,042,A8,101542817,150.0590134,1.8821153,150.0590134,1.8821153,0.000,-1,F115W,17.65,1.000,17.65,1,cnn_candidate,28.84,26.98,-1,-1,20.58,27.58,28.07,27.21,27.32,3.27,7.39,-3.16,-3.35,2.63,17.65,14.15,0.30,4.31,0.0001,1.0000,0.0000,0.0000,0.9999
cand_00119,EuclidID_1504162273012893440,EUCLID-NISP,,,101538499,150.4162274,1.2893332,150.4162274,1.2893332,0.000,-1,H,16.17,1.000,16.17,1,cnn_candidate,-1,25.49,17.97,17.09,16.67,-1,-1,-1,-1,0.00,8.83,9.61,11.57,16.17,0.00,0.00,0.00,0.00,nan,nan,0.0000,1.0000,0.9999
cand_00120,EuclidID_1496947667022997760,EUCLID-VIS,080,,101544255,149.6947250,2.2998080,149.6947250,2.2998080,0.000,-1,VIS,52.19,1.000,52.19,1,cnn_candidate,20.17,20.81,13.32,13.04,13.19,-1,-1,-1,-1,1420.95,52.19,1884.17,1896.52,1767.47,0.00,0.00,0.00,0.00,0.0000,nan,0.9999,0.0000,0.9999
cand_00121,EuclidID_1494183587020433152,EUCLID-NISP,057,,101542814,149.4183587,2.0433245,149.4183587,2.0433245,0.000,-1,Y,33.18,1.000,33.18,1,cnn_candidate,-1,22.76,15.89,15.41,15.32,-1,-1,-1,-1,0.00,50.80,33.18,19.76,11.00,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,0.9999,0.9999
cand_00122,EuclidID_1508192639019561216,EUCLID-NISP,037,,101542820,150.8192640,1.9561129,150.8192640,1.9561129,0.000,-1,H,1.20,1.000,1.20,1,cnn_candidate,-1,25.74,17.26,16.58,16.06,-1,-1,-1,-1,0.00,6.55,0.64,0.74,1.20,0.00,0.00,0.00,0.00,0.0000,nan,0.0001,1.0000,0.9999
cand_00123,EuclidID_1506081954013043712,EUCLID-VIS,,,101538499,150.6081954,1.3043604,150.6081954,1.3043604,0.000,-1,VIS,2.52,1.000,2.52,1,cnn_candidate,-1,26.87,17.75,17.36,17.04,-1,-1,-1,-1,0.00,2.52,0.97,0.93,1.85,0.00,0.00,0.00,0.00,nan,nan,0.9999,0.0000,0.9999
cand_00124,HSTID_249,EUCLID-NISP,087,,101545699,150.5533880,2.5392680,150.5533880,2.5392680,0.000,-1,Y,4.46,1.000,4.46,1,cnn_candidate,25.33,25.84,17.95,17.32,17.21,-1,-1,-1,-1,76.00,25.97,4.46,3.79,2.59,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,0.9999,0.9999
cand_00125,HSTID_115,EUCLID-VIS,038,,101541379,150.5854820,1.7966920,150.5854820,1.7966920,0.000,-1,VIS,0.10,1.000,0.10,1,cnn_candidate,19.87,26.59,15.71,14.95,14.63,-1,-1,-1,-1,1395.52,0.10,5.42,8.63,16.52,0.00,0.00,0.00,0.00,0.0000,nan,0.9999,0.0000,0.9999
cand_00126,EuclidID_1502792575025485056,JWST,088,B3,101545698,150.2792575,2.5484943,150.2792575,2.5484943,0.000,-1,F150W,6.23,1.000,6.23,1,cnn_candidate,26.64,26.35,18.66,17.74,17.17,27.72,27.30,24.54,23.88,24.24,51.60,47.41,71.71,88.75,6.06,6.23,5.74,5.71,0.0000,1.0000,0.0000,0.0001,0.9999
cand_00127,EuclidID_1499075982024292864,JWST,078,B6,101545696,149.9075983,2.4292908,149.9075983,2.4292908,0.000,-1,F150W,11.85,1.000,11.85,1,cnn_candidate,27.57,26.89,21.44,21.48,21.52,28.98,28.17,27.91,28.02,9.43,37.85,8.52,6.62,7.63,5.40,11.85,0.22,1.07,0.0001,1.0000,0.0000,0.0000,0.9999
cand_00128,EuclidID_1498065061023173120,JWST,079,A1,101544256,149.8065061,2.3173072,149.8065061,2.3173072,0.000,-1,F115W,22.97,1.000,22.97,1,cnn_candidate,24.51,24.35,17.54,17.05,16.93,25.57,25.33,24.71,25.30,167.78,145.46,260.78,269.44,268.54,22.97,18.44,10.81,2.71,0.0000,0.9999,0.0000,0.0000,0.9999
cand_00129,EuclidID_1494515081025196544,EUCLID-NISP,093,,101545694,149.4515081,2.5196418,149.4515081,2.5196418,0.000,-1,H,70.04,1.000,70.04,1,cnn_candidate,26.09,21.19,13.79,13.30,13.28,-1,-1,-1,-1,0.08,4.36,31.91,46.01,70.04,0.00,0.00,0.00,0.00,0.0000,nan,0.0001,1.0000,0.9999
cand_00130,EuclidID_1505249781012446976,EUCLID-NISP,,,101538499,150.5249781,1.2446908,150.5249781,1.2446908,0.000,-1,,0.00,1.000,0.00,1,cnn_candidate,-1,24.42,-1,-1,-1,-1,-1,-1,-1,0.00,20.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,0.0001,1.0000,0.9999
cand_00131,EuclidID_1501368824030904320,EUCLID-NISP,,,101548575,150.1368824,3.0904219,150.1368824,3.0904219,0.000,-1,H,0.16,1.000,0.16,1,cnn_candidate,-1,25.16,19.37,18.38,18.19,-1,-1,-1,-1,0.00,46.23,0.09,0.14,0.16,0.00,0.00,0.00,0.00,nan,nan,0.0000,0.9999,0.9999
cand_00132,HSTID_107,EUCLID-VIS,054,A3,101542817,150.0513400,2.0472220,150.0513400,2.0472220,0.000,-1,VIS,0.10,1.000,0.10,1,cnn_candidate,20.16,26.48,15.31,14.72,14.62,-1,-1,27.89,26.39,1417.08,0.10,15.28,22.64,35.77,-1.08,-1.80,1.18,1.48,0.0000,0.0000,1.0000,0.0001,0.9999
cand_00133,EuclidID_1497234162024403456,EUCLID-NISP,080,,101545695,149.7234162,2.4403371,149.7234162,2.4403371,0.000,-1,Y,372.56,1.000,372.56,1,cnn_candidate,28.69,-1,15.28,21.87,19.50,-1,-1,-1,-1,3.89,-2.31,372.56,0.78,6.69,0.00,0.00,0.00,0.00,0.0001,nan,0.0000,1.0000,0.9999
cand_00134,EuclidID_1497496480017855744,HST,031,,101541376,149.7496480,1.7855618,149.7496480,1.7855618,0.000,-1,F814W,10.52,1.000,10.52,1,cnn_candidate,22.77,20.64,13.73,13.15,13.05,-1,-1,-1,-1,10.52,81.38,378.95,371.36,426.23,0.00,0.00,0.00,0.00,0.9999,nan,0.0000,0.0001,0.9999
cand_00135,354098,JWST,028,A10,101541378,150.2825960,1.7829970,150.2825960,1.7829970,0.000,-1,F444W,3.93,1.000,3.93,1,cnn_candidate,25.78,-1,-1,-1,-1,28.48,28.04,24.71,23.88,46.39,0.00,0.00,0.00,0.00,3.39,3.82,3.14,3.93,0.0000,1.0000,0.0000,0.0001,0.9999
cand_00136,EuclidID_1497826786032146432,EUCLID-VIS,,,101550012,149.7826786,3.2146352,149.7826786,3.2146352,0.000,-1,VIS,4806.59,1.000,4806.59,1,cnn_candidate,-1,18.76,-1,-1,-1,-1,-1,-1,-1,0.00,4806.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0001,0.9999
cand_00137,EuclidID_1499652118013922816,EUCLID-VIS,,,101539937,149.9652118,1.3922782,149.9652118,1.3922782,0.000,-1,VIS,1948.57,1.000,1948.57,1,cnn_candidate,-1,20.38,-1,-1,-1,-1,-1,-1,-1,0.00,1948.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0001,0.9999
cand_00138,EuclidID_1496938579023374848,EUCLID-VIS,080,,101544255,149.6938300,2.3374940,149.6938300,2.3374940,0.000,-1,VIS,194.41,1.000,194.41,1,cnn_candidate,19.81,20.00,-1,-1,-1,-1,-1,-1,-1,1470.46,194.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0001,0.9999
cand_00139,HSTID_552,EUCLID-VIS,068,,101544255,149.6373140,2.1382570,149.6373140,2.1382570,0.000,-1,VIS,0.72,1.000,0.72,1,cnn_candidate,26.27,21.04,-1,-1,-1,-1,-1,-1,-1,34.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0001,0.9999
cand_00140,358313,EUCLID-VIS,040,A10,101541378,150.2940313,1.8143349,150.2940313,1.8143349,0.000,-1,VIS,0.89,1.000,0.89,1,cnn_candidate,27.32,25.69,-1,-1,-1,25.77,25.79,26.13,26.65,3.60,0.89,0.00,0.00,0.00,90.03,88.12,44.67,35.90,0.0000,0.0000,1.0000,0.0001,0.9999
cand_00141,HSTID_112,HST,080,,101544255,149.6072100,2.3044820,149.6072100,2.3044820,0.000,-1,F814W,98.91,1.000,98.91,1,cnn_candidate,23.31,-1,-1,-1,-1,-1,-1,-1,-1,98.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0000,nan,0.0000,0.0001,0.9999
cand_00142,EuclidID_1493474010022883584,EUCLID-VIS,,,101544254,149.3474011,2.2883581,149.3474011,2.2883581,0.000,-1,VIS,1014.52,1.000,1014.52,1,cnn_candidate,-1,21.07,-1,-1,-1,-1,-1,-1,-1,0.00,1014.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0001,0.9999
cand_00143,EuclidID_1495860525031128576,EUCLID-VIS,,,101548573,149.5860526,3.1128499,149.5860526,3.1128499,0.000,-1,VIS,2965.97,1.000,2965.97,1,cnn_candidate,-1,19.83,-1,-1,-1,-1,-1,-1,-1,0.00,2965.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0001,0.9999
cand_00144,EuclidID_1494648650026984192,EUCLID-VIS,105,,101547133,149.4648650,2.6984159,149.4648650,2.6984159,0.000,-1,VIS,563.40,1.000,563.40,1,cnn_candidate,-1,21.65,-1,-1,-1,-1,-1,-1,-1,0.00,563.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0001,0.9999
cand_00145,EuclidID_1496192633014920448,EUCLID-VIS,020,,101539935,149.6192634,1.4920540,149.6192634,1.4920540,0.000,-1,VIS,432.34,1.000,432.34,1,cnn_candidate,-1,21.83,-1,-1,-1,-1,-1,-1,-1,0.00,432.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0001,0.9999
cand_00146,HSTID_52,HST,068,,101544255,149.5705200,2.2683770,149.5705200,2.2683770,0.000,-1,F814W,91.39,1.000,91.39,1,cnn_candidate,23.79,-1,-1,-1,-1,-1,-1,-1,-1,91.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0000,nan,0.0000,0.0001,0.9999
cand_00147,319782,EUCLID-NISP,041,A9,101542817,150.1239797,1.8715100,150.1239797,1.8715100,0.000,-1,H,20.07,1.000,20.07,1,cnn_candidate,27.02,25.75,19.31,18.74,18.59,27.30,27.13,25.60,26.11,13.82,28.10,11.21,18.14,20.07,11.14,11.86,98.50,81.61,0.0001,0.0000,0.0000,0.9999,0.9999
cand_00148,EuclidID_1505335675012326144,EUCLID-VIS,,,101538499,150.5335676,1.2326101,150.5335676,1.2326101,0.000,-1,VIS,1090.70,1.000,1090.70,1,cnn_candidate,-1,18.52,-1,-1,-1,-1,-1,-1,-1,0.00,1090.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,1.0000,0.0001,0.9999
cand_00149,HSTID_1299,HST,086,,101545699,150.6742130,2.6092220,150.6742130,2.6092220,0.000,-1,F814W,42.70,1.000,42.70,1,cnn_candidate,26.09,-1,-1,-1,-1,-1,-1,-1,-1,42.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0000,nan,0.0000,0.0001,0.9999
